GEOID,MSA,year,pop,pop_male,pop_female,pop5_14,pop15_17,pop18_24,pop15_44,pop18up,pop65up,pop75up,median_age,sex_ratio,age_dep,oldage_dep,child_dep
310M200US19140,19140,2015,143781,.4952323325056857,.5047676674943142,15.4,4.6,9.5,40.4,73.5,12.6,5,35.8,98.09999999999999,64.09999999999999,20.7,43.4
310M300US19140,19140,2016,143904,.4966574938848121,.5033425061151879,15,4.9,9.5,39.9,73.5,14.1,5.7,36.2,98.7,68.2,23.7,44.5
3100000US19180,19180,2006,81941,.490999621679013,.5090003783209871,14,4,8.6,38.7,76.09999999999999,16.1,8,38.4,96.5,66.7,26.8,39.8
3100000US19180,19180,2007,81191,.4971240654752374,.5028759345247626,13.2,4.2,9.1,38.2,76,16.1,8.199999999999999,38.2,98.90000000000001,66.7,26.8,39.9
3100000US19180,19180,2008,80680,.4806023797719385,.5193976202280615,13.1,4,7.7,38.3,76,16.9,8.5,38.1,92.5,69.3,28.7,40.6
3100000US19180,19180,2009,80067,.4904142780421397,.5095857219578603,12.7,4.3,9.9,37,75.90000000000001,16.9,8.199999999999999,38.9,96.2,69.3,28.5,40.7
310M100US19180,19180,2010,81551,.4854508221848904,.5145491778151096,13.6,4.2,8.199999999999999,35.7,75.7,16.2,7.7,40.2,94.3,68.09999999999999,27.2,40.9
310M100US19180,19180,2011,81509,.489504226527132,.510495773472868,13,4.5,9.1,36.3,75.7,16.2,7.7,40.5,95.90000000000001,68,27.2,40.8
310M100US19180,19180,2012,80727,.4958440174910501,.5041559825089499,13.5,4.3,7.9,35.9,75.7,16.4,7.7,39.6,98.40000000000001,68.8,27.7,41.1
310M200US19180,19180,2013,80329,.4959603630071331,.5040396369928668,13.1,4.1,8.5,36.1,76,16.8,7.7,40.3,98.40000000000001,69.09999999999999,28.4,40.6
310M200US19180,19180,2014,79728,.5015176600441501,.4984823399558499,12.4,3.8,8.9,36.2,76.7,17.6,7.7,39.3,100.6,69.2,29.8,39.4
310M200US19180,19180,2015,79282,.4928104740041876,.5071895259958125,13.3,3.9,8.1,36.6,76,18.1,8,39.3,97.2,72.59999999999999,31.2,41.4
310M300US19180,19180,2016,78111,.5003008539130213,.4996991460869788,13.1,4.2,8.5,36,76.2,18.4,8.1,40.5,100.1,73.2,31.9,41.3
3100000US19260,19260,2006,108685,.4716382205456135,.5283617794543866,12.8,4.5,8,37.3,77.2,16.6,9.300000000000001,41.6,89.3,65.2,27.5,37.7
3100000US19260,19260,2007,106139,.4699026747943734,.5300973252056266,10.9,4.2,8.6,36.7,79.3,18.2,8.9,43.3,88.59999999999999,63.7,29.9,33.9
3100000US19260,19260,2008,104806,.4852298532526764,.5147701467473236,11.6,3.5,8.699999999999999,36.5,79.90000000000001,18.7,9,42.8,94.3,63.4,30.6,32.8
3100000US19260,19260,2009,105814,.4711096830287108,.5288903169712893,11.4,4.2,7.9,35.3,79,18.3,8.5,43.8,89.09999999999999,64.8,30.1,34.6
310M100US19260,19260,2010,106416,.4792418433318298,.5207581566681702,11.1,3.4,8.5,33.9,79.7,18.5,8.699999999999999,44.5,92,63.4,30.2,33.2
310M100US19260,19260,2011,105696,.4798478655767484,.5201521344232516,12.2,3.8,8.5,34.5,78.8,18.1,8.4,43.6,92.3,64.8,29.8,35
310M100US19260,19260,2012,105803,.479665037853369,.520334962146631,12.3,3.4,7.3,33.6,79,18.9,7.8,43.7,92.2,66.2,31.4,34.9
310M200US19260,19260,2013,105333,.483950898578793,.5160491014212071,12.6,3.2,9.300000000000001,33.8,79.2,19.4,8.5,43.6,93.8,67.09999999999999,32.3,34.8
310M200US19260,19260,2014,104827,.480296106919019,.5197038930809811,11.9,3.7,8.300000000000001,34.4,79.40000000000001,19.8,8.9,44.1,92.40000000000001,67.8,33.2,34.6
310M200US19260,19260,2015,104276,.4811365990256626,.5188634009743374,11.6,4,8.1,33.9,79.5,20.2,8.699999999999999,44.8,92.7,68.5,34.1,34.5
310M300US19260,19260,2016,103585,.491142539943042,.5088574600569581,12.5,3.1,7.9,33.4,79.8,20.8,8.699999999999999,44,96.5,69.5,35.2,34.2
3100000US19300,19300,2006,169162,.4925042267175843,.5074957732824157,12.6,4.3,8.6,40.1,77.59999999999999,16,7.6,39.1,97,62.1,25.9,36.3
3100000US19300,19300,2007,171769,.4900069279089941,.509993072091006,13.4,4,8,38.8,76.5,16.4,7.9,39.7,96.09999999999999,66.3,27.3,39
3100000US19300,19300,2008,174439,.4927911762851197,.5072088237148803,13.4,4.3,7.4,39.6,76.7,16.5,7.9,38.5,97.2,66.3,27.5,38.8
3100000US19300,19300,2009,179878,.4884866409455297,.5115133590544703,12.9,4,7.6,37,77,17.1,7.4,40.3,95.5,67,28.5,38.5
310M100US19300,19300,2010,183195,.4908976773383553,.5091023226616447,13.2,3.8,7.1,35.7,77,16.7,6.7,41.4,96.40000000000001,65.90000000000001,27.8,38.2
310M100US19300,19300,2011,186717,.4825591670817333,.5174408329182667,13.3,3.7,7.1,36,77.40000000000001,16.9,7.1,42,93.3,65.5,28,37.5
310M100US19300,19300,2012,190790,.4904921641595472,.5095078358404529,12.6,4.1,7.8,35.5,77.7,17.7,7.1,41.5,96.3,66.7,29.6,37.2
310M200US19300,19300,2013,195540,.4853482663393679,.5146517336606321,13,4.3,8.300000000000001,36.7,77.3,18,7.2,40.9,94.3,68.40000000000001,30.2,38.2
310M200US19300,19300,2014,200111,.4911474131856819,.5088525868143181,13,3.8,7.4,35.3,77.7,18.9,7.7,42.7,96.5,70,32.1,37.9
310M200US19300,19300,2015,203709,.4920253891580637,.5079746108419363,13.2,3.9,7.4,35.4,78,19.6,7.5,42.6,96.90000000000001,71.40000000000001,33.6,37.8
310M300US19300,19300,2016,208563,.4837962629996692,.5162037370003308,12.8,4,7.5,34.5,78,19.5,7.9,42.4,93.7,71,33.3,37.7
3100000US19340,19340,2006,379853,.4897394518405804,.5102605481594196,13.4,4,9.699999999999999,39.4,76.09999999999999,14.1,7.2,38.1,96,61.4,22.7,38.6
3100000US19340,19340,2007,378163,.4930122724856741,.5069877275143259,13.1,4,9.6,39.3,76.3,14.4,7.1,38,97.2,61.5,23.2,38.3
3100000US19340,19340,2008,378879,.4875831070077782,.5124168929922218,12.8,4,9.699999999999999,39,76.3,14.6,7.2,38.4,95.2,62,23.7,38.4
3100000US19340,19340,2009,380588,.4901862381367778,.5098137618632221,12.9,3.9,8.4,38.2,76.5,14.6,7.1,38.4,96.2,61.7,23.7,38
310M100US19340,19340,2010,382382,.4885847137156037,.5114152862843963,13.1,3.8,8.800000000000001,37.5,76.5,15,7.2,39.4,95.5,62.6,24.4,38.2
310M100US19340,19340,2011,379592,.4914250036881704,.5085749963118296,12.9,3.9,8.800000000000001,37.5,76.8,15.2,7.2,39.6,96.59999999999999,62.3,24.7,37.6
310M100US19340,19340,2012,381928,.4913072621017574,.5086927378982427,13.1,4,9,37.2,76.7,15.9,7.4,39.4,96.59999999999999,64.2,26,38.2
310M200US19340,19340,2013,383257,.4946680686849816,.5053319313150184,13.1,3.8,8.699999999999999,37.1,76.90000000000001,16,7.1,39.6,97.90000000000001,64,26.2,37.9
310M200US19340,19340,2014,382382,.495276974334566,.504723025665434,13,4,8.5,37.6,76.90000000000001,16.4,7.3,39.6,98.09999999999999,65.3,27.1,38.2
310M200US19340,19340,2015,384584,.4944355459405487,.5055644540594513,13.5,3.8,8.5,36.9,76.90000000000001,16.8,7.3,39.7,97.8,66.2,27.9,38.3
310M300US19340,19340,2016,383352,.4910239153571652,.5089760846428348,13.1,3.8,8.5,37.4,76.90000000000001,17.1,7.6,39.1,96.5,67.3,28.7,38.6
3100000US19380,19380,2006,838940,.4849429041409398,.5150570958590602,13.1,4.2,10.3,40.1,76.5,14.1,6.9,38.2,94.2,60.2,22.6,37.6
3100000US19380,19380,2007,835537,.4836470437574877,.5163529562425123,12.9,4.2,10.2,39.9,76.7,14.3,6.9,38.6,93.7,60.1,22.8,37.3
3100000US19380,19380,2008,836544,.48491770905057,.51508229094943,12.6,4.1,10.2,39.4,76.90000000000001,14.6,6.9,38.6,94.09999999999999,60.5,23.5,37
3100000US19380,19380,2009,835063,.4840928169491404,.5159071830508596,12.5,4.1,10.6,39.6,77.2,14.7,7.1,38.6,93.8,60,23.5,36.4
310M100US19380,19380,2010,841310,.4851588593978438,.5148411406021561,12.7,4.2,10.1,38.5,77.09999999999999,15,7.1,39.3,94.2,61,24.2,36.9
310M100US19380,19380,2011,845388,.4833153534235168,.5166846465764833,12.7,3.9,10.2,38.3,77.40000000000001,15.4,7.3,39.4,93.5,61.2,24.8,36.4
310M100US19380,19380,2012,842858,.4848467950710559,.5151532049289441,12.7,3.8,10.3,38.3,77.59999999999999,15.7,7.3,39.5,94.09999999999999,61.7,25.4,36.3
310M200US19380,19380,2013,802489,.4821760796721201,.5178239203278799,12.4,3.9,10.5,38.5,77.8,16.2,7.4,39.1,93.09999999999999,62.2,26.2,35.9
310M200US19380,19380,2014,800836,.485972159093747,.514027840906253,12.3,3.8,9.9,38.1,77.8,16.5,7.4,39.7,94.5,63.1,26.9,36.2
310M200US19380,19380,2015,800909,.4858929041876168,.5141070958123832,12.4,3.8,9.800000000000001,37.9,77.8,17,7.6,39.3,94.5,64.40000000000001,27.9,36.5
310M300US19380,19380,2016,800683,.4851570471709778,.5148429528290223,12.3,3.8,9.699999999999999,38,78,17.2,7.4,39.5,94.2,64.5,28.3,36.2
3100000US19460,19460,2006,149549,.4902005362790791,.5097994637209209,13.2,4.3,8.300000000000001,40.6,76,13.2,5.9,38.7,96.2,59.4,21.1,38.3
3100000US19460,19460,2007,149279,.4887090615558786,.5112909384441214,13.5,3.9,7.9,39.3,76.2,13.7,5.9,38.7,95.59999999999999,60,21.9,38.2
3100000US19460,19460,2008,150125,.4913438800999168,.5086561199000833,13.1,4,7.6,38.5,76.40000000000001,14.4,6.2,39.3,96.59999999999999,61.2,23.2,38
3100000US19460,19460,2009,151399,.4924537150179327,.5075462849820672,13.6,4.1,8,38.3,75.8,14.1,6.1,39.5,97,62.3,22.9,39.3
310M100US19460,19460,2010,153968,.4928101943260937,.5071898056739063,13.1,4.3,9.300000000000001,38.9,76.3,14.2,6,39.2,97.2,61,22.8,38.2
310M100US19460,19460,2011,154070,.4907314856883235,.5092685143116765,13.7,4.5,9,37.7,76.2,14.7,6.4,40.1,96.40000000000001,62.6,24,38.7
310M100US19460,19460,2012,154233,.4902193434608677,.5097806565391324,13.6,3.8,9,37.6,76.59999999999999,14.7,5.9,39.8,96.2,61.5,23.7,37.8
310M200US19460,19460,2013,153374,.4891376634892485,.5108623365107515,12.4,4.1,8.800000000000001,37.9,77,15.6,6.6,39.6,95.7,63,25.5,37.5
310M200US19460,19460,2014,153084,.4759805074338272,.5240194925661729,13.4,3.8,8.300000000000001,36.6,76.7,15.5,6.5,40.6,90.8,63.2,25.3,38
310M200US19460,19460,2015,152680,.4946882368352109,.5053117631647891,12.9,4.2,7.8,36.4,77.3,16.4,6.8,40.8,97.90000000000001,64.40000000000001,27,37.4
310M300US19460,19460,2016,152256,.4958293926019336,.5041706073980664,12.8,4.4,8.199999999999999,36.5,77.09999999999999,16.7,6.8,41,98.3,65.59999999999999,27.7,37.9
3100000US19500,19500,2006,109309,.4748556843443815,.5251443156556185,12.8,4.3,9.6,38.4,76.8,15.8,8.4,39.3,90.40000000000001,63.9,25.9,38.1
3100000US19500,19500,2007,108732,.4780561380274436,.5219438619725564,12.5,4.3,10.7,38,76.90000000000001,15.8,8.300000000000001,39.5,91.59999999999999,63.5,25.8,37.7
3100000US19500,19500,2008,108328,.4764511483642271,.5235488516357728,12.5,3.8,10.5,37.2,77.3,16.2,8.5,39.9,91,63.6,26.5,37.1
3100000US19500,19500,2009,108204,.4839285054156963,.5160714945843037,12.5,3.9,9.4,37.2,77.40000000000001,16.3,7.9,39.7,93.8,63.6,26.6,36.9
310M100US19500,19500,2010,110715,.4735672673079528,.5264327326920472,12.4,3.9,9.300000000000001,36.7,77.3,16.4,8.300000000000001,40.7,90,64.2,26.9,37.3
310M100US19500,19500,2011,110730,.4834010656551973,.5165989343448026,12.2,3.9,9.6,36.5,77.40000000000001,16.5,8.300000000000001,40.4,93.59999999999999,64.2,27.1,37.1
310M100US19500,19500,2012,110122,.4836363306151359,.5163636693848641,12.4,3.7,9.1,36.6,77.5,16.9,7.8,40.5,93.7,64.8,27.8,37
310M200US19500,19500,2013,109278,.4745602957594393,.5254397042405607,12.5,3.6,9.4,36.4,77.7,17.4,8.300000000000001,39.7,90.3,65.7,28.9,36.9
310M200US19500,19500,2014,108350,.4769266266728195,.5230733733271804,12.2,3.8,10,36.7,77.7,17.8,8.199999999999999,41.2,91.2,66.8,29.6,37.1
310M200US19500,19500,2015,107303,.4804991472745403,.5195008527254596,12,3.7,9.5,36.7,77.7,18.2,8.4,40.8,92.5,68.2,30.7,37.6
310M300US19500,19500,2016,106550,.4792491787893008,.5207508212106992,12.3,3.8,9.5,35.3,77.8,18.8,8.199999999999999,41.6,92,69.5,31.9,37.6
3100000US19660,19660,2006,496575,.4895917031666918,.5104082968333081,10.7,3.8,9,37.6,80.40000000000001,20.4,10.8,42.6,95.90000000000001,66.8,34,32.8
3100000US19660,19660,2007,500413,.4900212424537332,.5099787575462668,10.9,3.7,9.300000000000001,37.4,80.2,20.5,11.1,42.3,96.09999999999999,67.59999999999999,34.3,33.3
3100000US19660,19660,2008,498036,.4891915443863496,.5108084556136504,10.6,3.6,9.199999999999999,37.1,80.59999999999999,20.9,11.1,42.3,95.8,67.40000000000001,34.9,32.5
3100000US19660,19660,2009,495890,.4897779749541229,.5102220250458771,10.5,3.6,8.699999999999999,35.6,80.59999999999999,21,10.9,44.1,96,67.59999999999999,35.2,32.4
310M100US19660,19660,2010,494527,.4893120092532865,.5106879907467136,10.4,3.5,9.4,34.2,81.2,21.2,10.2,45.3,95.8,66.5,35.2,31.3
310M100US19660,19660,2011,494804,.491238955222674,.508761044777326,10.4,3.4,9,33.6,81.40000000000001,21.5,10.4,45.9,96.59999999999999,67,35.9,31.1
310M100US19660,19660,2012,496950,.4869966797464534,.5130033202535467,10.3,3.3,9.1,33.6,81.7,22.2,10.4,46,94.90000000000001,68.2,37.3,30.9
310M200US19660,19660,2013,600756,.4814333939236562,.5185666060763439,10.2,3.4,8.699999999999999,33.1,81.7,23.7,10.7,46.9,92.8,72.5,41,31.6
310M200US19660,19660,2014,609939,.4863781460113225,.5136218539886775,10.2,3.3,8.4,32.6,81.90000000000001,24.1,10.8,47.1,94.7,72.8,41.6,31.2
310M200US19660,19660,2015,623279,.4847893158601525,.5152106841398475,10.1,3.3,8.199999999999999,32.9,82.09999999999999,24.7,10.7,47.4,94.09999999999999,74.3,43.1,31.2
310M300US19660,19660,2016,637674,.4883278916813293,.5116721083186707,9.800000000000001,3.5,7.9,32.6,82.3,25.1,11,47.6,95.40000000000001,75,44,31.1
3100000US19740,19740,2006,2408622,.5036298763359298,.4963701236640702,13.8,4.1,8.5,43.7,74.5,9.300000000000001,4.2,35.5,101.5,53.4,14.3,39.1
3100000US19740,19740,2007,2466591,.5014722748927568,.4985277251072431,13.7,4.1,8.4,43.1,74.5,9.5,4.3,35.8,100.6,53.8,14.6,39.2
3100000US19740,19740,2008,2502881,.5017234139377781,.4982765860622219,13.7,4,8.300000000000001,42.6,74.59999999999999,9.699999999999999,4.3,35.9,100.7,54.1,15,39.1
3100000US19740,19740,2009,2554474,.501623426192633,.498376573807367,13.6,3.9,8.4,43.2,74.90000000000001,10.1,4.5,35.4,100.7,54.2,15.5,38.7
310M100US19740,19740,2010,2560529,.4974097149456226,.5025902850543774,13.9,3.9,8.6,42.7,75.09999999999999,10.1,4.4,35.8,99,53.7,15.5,38.2
310M100US19740,19740,2011,2600594,.4976609190054272,.5023390809945728,13.9,3.9,8.6,42.8,75.3,10.4,4.4,35.9,99.09999999999999,53.9,15.9,37.9
310M100US19740,19740,2012,2645209,.4977519734735516,.5022480265264484,13.8,3.8,8.5,42.5,75.59999999999999,10.8,4.5,36,99.09999999999999,54.4,16.7,37.7
310M200US19740,19740,2013,2697476,.4987566154434738,.5012433845565262,13.8,3.7,8.4,42.7,75.90000000000001,11.2,4.5,36.1,99.5,54.6,17.4,37.2
310M200US19740,19740,2014,2754258,.4991024805954998,.5008975194045002,13.6,3.8,8.5,42.7,76.2,11.7,4.6,36.1,99.59999999999999,54.9,18.1,36.8
310M200US19740,19740,2015,2814330,.4978449577697001,.5021550422302999,13.4,3.8,8.300000000000001,42.8,76.5,12,4.6,36.2,99.09999999999999,54.9,18.5,36.4
310M300US19740,19740,2016,2853077,.4994039768292268,.5005960231707731,13.1,3.8,8.300000000000001,42.7,76.8,12.3,4.7,36.5,99.8,54.9,19,35.9
3100000US19780,19780,2006,532425,.4892369817345166,.5107630182654834,14.1,4.2,8.699999999999999,42.9,74.3,11.2,5.5,35.9,95.8,58.4,17.8,40.7
3100000US19780,19780,2007,546656,.4898802903471287,.5101197096528712,14.3,4.2,8.4,42,73.8,11.2,5.5,35.8,96,59.8,17.9,41.9
3100000US19780,19780,2008,554247,.490019792619536,.5099802073804639,14.3,4,8.699999999999999,41.6,73.7,11.3,5.4,35.7,96.09999999999999,60,18,42
3100000US19780,19780,2009,562993,.4904465952507402,.5095534047492598,13.9,3.9,8.5,42.3,74.40000000000001,11.3,5.5,35,96.3,58.6,17.9,40.6
310M100US19780,19780,2010,570358,.4951591807250885,.5048408192749115,14.4,4,8.9,41.7,74,11.1,5.2,35.2,98.09999999999999,59,17.7,41.3
310M100US19780,19780,2011,578665,.4910112068295128,.5089887931704873,14.2,4,8.6,41.6,74.3,11.4,5.2,35.3,96.5,58.9,18,40.8
310M100US19780,19780,2012,588999,.4923692569936451,.5076307430063548,14.5,4,8.6,41.5,74.09999999999999,11.6,5.2,35.2,97,60,18.5,41.5
310M200US19780,19780,2013,599789,.4918813115945774,.5081186884054226,14.4,4,8.6,41.6,74.40000000000001,12,5.2,35.4,96.8,60.2,19.2,41
310M200US19780,19780,2014,611549,.4922941579497309,.507705842050269,14.4,4.1,8.6,41.3,74.40000000000001,12.1,5.2,35.7,97,60.6,19.5,41.1
310M200US19780,19780,2015,622899,.4911229589387686,.5088770410612314,14.4,4.1,8.6,41.2,74.40000000000001,12.4,5.3,35.5,96.5,61.2,19.9,41.3
310M300US19780,19780,2016,634725,.4926180629406436,.5073819370593564,14.2,4,8.5,41,74.5,12.8,5.3,35.8,97.09999999999999,61.9,20.7,41.3
3100000US19820,19820,2006,4468966,.4883899318097296,.5116100681902704,14.3,4.7,8.300000000000001,40.6,74.5,11.9,6,37.7,95.5,59.7,19,40.7
3100000US19820,19820,2007,4467592,.4888076171682643,.5111923828317357,14,4.7,8.300000000000001,40.2,74.90000000000001,12.1,6,38.1,95.59999999999999,59.2,19.3,39.9
3100000US19820,19820,2008,4425110,.4885227711853491,.511477228814651,13.7,4.6,8.5,39.7,75.40000000000001,12.4,6,38.6,95.5,58.8,19.7,39.1
3100000US19820,19820,2009,4403437,.4877029011656122,.5122970988343878,13.5,4.5,8.4,39.7,75.8,12.8,6.1,38.7,95.2,58.8,20.3,38.5
310M100US19820,19820,2010,4291843,.4847882366619655,.5152117633380345,13.6,4.6,8.6,38.8,75.8,13.3,6.3,39.3,94.09999999999999,60,21.2,38.8
310M100US19820,19820,2011,4285832,.4845742903594915,.5154257096405085,13.4,4.5,8.800000000000001,38.5,76.2,13.5,6.4,39.4,94,59.5,21.5,38
310M100US19820,19820,2012,4292060,.4849140039980802,.5150859960019198,13.2,4.3,9,38.4,76.59999999999999,13.9,6.3,39.8,94.09999999999999,59.6,22.2,37.4
310M200US19820,19820,2013,4294983,.4848256675288354,.5151743324711646,13.1,4.3,9,38.2,76.8,14.3,6.3,40,94.09999999999999,60.1,23,37.1
310M200US19820,19820,2014,4296611,.4854672671088912,.5145327328911088,12.9,4.2,9,38,77.09999999999999,14.7,6.4,39.9,94.40000000000001,60.3,23.6,36.7
310M200US19820,19820,2015,4302043,.485544426217962,.514455573782038,12.6,4.2,8.699999999999999,37.9,77.3,15.1,6.4,39.9,94.40000000000001,60.7,24.2,36.5
310M300US19820,19820,2016,4297617,.4865152013313425,.5134847986686575,12.5,4.2,8.6,37.8,77.5,15.5,6.4,40.1,94.7,61.2,24.9,36.3
3100000US20020,20020,2006,138234,.4869641332812477,.5130358667187522,13.1,4.6,9.1,39.6,76.09999999999999,14.9,7.2,39.2,94.90000000000001,63.5,24.3,39.1
3100000US20020,20020,2007,139499,.4766485781260081,.523351421873992,13.5,4.2,9.199999999999999,38.4,75.7,15.4,7.5,39,91.09999999999999,65.8,25.6,40.2
3100000US20020,20020,2008,140961,.4750108185952143,.5249891814047857,13,4,8.4,37.6,75.90000000000001,15.5,7.3,39.3,90.5,65.5,25.7,39.8
3100000US20020,20020,2009,142693,.4797922813312496,.5202077186687504,13.1,4.1,8.4,37.3,76.2,16.2,7.6,39.3,92.2,66.90000000000001,27.1,39.8
310M100US20020,20020,2010,146010,.4774262036846791,.5225737963153209,13.2,4.3,7.9,37.3,76.2,15.5,6.7,39.6,91.40000000000001,64.8,25.5,39.3
310M100US20020,20020,2011,146562,.4822600674117438,.5177399325882561,13.5,4.2,7.7,37,75.90000000000001,16.1,6.8,39.5,93.09999999999999,67.09999999999999,26.9,40.2
310M100US20020,20020,2012,147620,.4776588538138464,.5223411461861537,13.3,3.7,8,36.4,76.40000000000001,16.5,7.2,40.3,91.40000000000001,67,27.6,39.4
310M200US20020,20020,2013,147691,.4833943842211103,.5166056157788897,13.5,4,8,37,76.40000000000001,16.7,7.2,40.8,93.59999999999999,67.5,28,39.6
310M200US20020,20020,2014,148095,.4820014180087106,.5179985819912893,13.3,3.9,8.4,36.9,76.8,17.1,7.1,40.5,93.09999999999999,67.5,28.6,38.9
310M200US20020,20020,2015,148171,.482132131118775,.517867868881225,13.1,4,8,36.9,77,17.4,7.1,40.8,93.09999999999999,68,29.3,38.7
310M300US20020,20020,2016,147834,.4812289459799505,.5187710540200495,12.7,4.5,7.6,36.5,76.90000000000001,17.9,7.4,40.3,92.8,69.59999999999999,30.4,39.2
3100000US20100,20100,2006,147601,.4761688606445756,.5238311393554245,13.7,4.4,10.5,42.9,74.8,12.5,5.7,35.3,90.90000000000001,60.5,20.1,40.4
3100000US20100,20100,2007,152255,.4757544908213195,.5242455091786805,13.7,4.3,10.3,42,74.5,12.6,5.7,36.1,90.8,61.5,20.4,41.1
3100000US20100,20100,2008,155415,.4769230769230769,.5230769230769231,13.2,4.3,9.9,41.5,74.7,12.8,5.8,35.8,91.2,61.7,20.8,40.9
3100000US20100,20100,2009,157741,.4777071275064821,.5222928724935179,14,4.1,10.5,40.7,74.8,13.1,5.8,35.8,91.5,62.3,21.3,41
310M100US20100,20100,2010,162912,.4840957081123551,.5159042918876449,13.4,4.6,11.8,40.4,75.09999999999999,13.3,5.6,36.1,93.8,61.8,21.4,40.3
310M100US20100,20100,2011,164834,.4814358688134729,.518564131186527,13.9,4,10.9,40,75.5,14.1,5.7,36.7,92.8,63,23.1,39.9
310M100US20100,20100,2012,167626,.4843938291195877,.5156061708804124,13.5,3.8,10.9,39.4,76,14.6,6.1,37.8,93.90000000000001,63,23.8,39.2
310M200US20100,20100,2013,169416,.4825282145724135,.5174717854275865,13.7,3.8,10.7,39.5,76,14.6,5.9,36.8,93.2,62.8,23.8,39
310M200US20100,20100,2014,171987,.4835307319739283,.5164692680260717,13.3,3.9,11.2,39.4,76.40000000000001,15.5,6.1,37.3,93.59999999999999,64.2,25.4,38.8
310M200US20100,20100,2015,173533,.4877400840186016,.5122599159813983,13,4.1,11.1,39.3,76.7,16,6.5,37.1,95.2,64.59999999999999,26.4,38.3
310M300US20100,20100,2016,174827,.4798629502307996,.5201370497692004,12.8,4,10.1,39.6,76.8,16.6,6.7,37.5,92.3,65.90000000000001,27.5,38.5
3100000US20180,20180,2006,82442,.5049246743164891,.4950753256835108,11.1,3.9,8.4,39.5,80.2,17.4,9,41.3,102,59.2,27.7,31.5
3100000US20180,20180,2007,81452,.5073294701173697,.4926705298826303,10.9,3.9,8.699999999999999,39,80.40000000000001,17.7,9.199999999999999,42.3,103,59.6,28.3,31.3
3100000US20180,20180,2008,82896,.511689345686161,.488310654313839,10.7,3.7,8.699999999999999,38.7,80.90000000000001,17.7,9,41.9,104.8,58.3,28,30.3
3100000US20180,20180,2009,82324,.5043365239784267,.4956634760215733,10.8,3.9,8.199999999999999,37.6,80.5,18.1,8.699999999999999,42.4,101.7,60.2,28.9,31.3
310M100US20180,20180,2010,81562,.5161227042004856,.4838772957995145,11.2,3.8,8.800000000000001,37.8,80,17.4,8.5,41.5,106.7,59.9,27.9,32
310M100US20180,20180,2011,81445,.5162870648904169,.4837129351095831,10.7,3.8,7.9,36.3,80.8,17.5,8.4,44.1,106.7,57.9,27.6,30.3
310M100US20180,20180,2012,81184,.5164318092234923,.4835681907765077,11.1,3.9,8,36.2,80.2,18.2,8.6,43.5,106.8,61.3,29.4,31.9
310M200US20180,20180,2013,81174,.5171113903466628,.4828886096533373,10.7,3.5,8,36.5,80.90000000000001,18.6,8.699999999999999,43.4,107.1,60.6,29.9,30.6
310M200US20180,20180,2014,81191,.5233585003263909,.4766414996736091,10.7,3.3,7.9,36.2,81.40000000000001,18.9,8.699999999999999,44.1,109.8,59.9,30.2,29.7
310M200US20180,20180,2015,80994,.5248536928661383,.4751463071338617,10.3,3.4,7.9,35.3,80.90000000000001,19.5,8.9,44.4,110.5,63,31.8,31.2
