GEOID,MSA,year,med_inc,med_inc_black,med_inc_asian,med_inc_hispanic,med_inc_white
310M100US13820,13820,2011,45635,30959,57397,38053,53642
310M100US13820,13820,2012,46763,32134,53750,36039,55000
310M200US13820,13820,2013,48328,33092,62988,32165,56399
310M200US13820,13820,2014,47046,32521,64254,30055,56858
310M200US13820,13820,2015,51459,34377,59853,41065,60334
310M300US13820,13820,2016,52226,37336,63144,47083,61662
3100000US13900,13900,2006,47467,,,,49239
3100000US13900,13900,2007,50588,,,33958,51981
3100000US13900,13900,2008,53620,,,,54926
3100000US13900,13900,2009,55748,20867,,,58444
310M100US13900,13900,2010,53403,,,29245,55650
310M100US13900,13900,2011,58781,80085,250000,41359,59919
310M100US13900,13900,2012,62028,52246,,41781,63534
310M200US13900,13900,2013,64626,,201902,,66433
310M200US13900,13900,2014,63356,,,68974,66562
310M200US13900,13900,2015,65173,26837,,56127,66729
310M300US13900,13900,2016,65527,29578,118959,,70096
3100000US13980,13980,2006,36500,34674,21131,21739,38771
3100000US13980,13980,2007,39462,33506,60108,,39431
3100000US13980,13980,2008,41402,41532,42159,,41581
3100000US13980,13980,2009,40623,33640,41117,28744,41965
310M100US13980,13980,2010,40127,,,,41217
310M100US13980,13980,2011,40947,47544,36277,39589,41258
310M100US13980,13980,2012,42455,22662,38033,22165,43970
310M200US13980,13980,2013,42242,19288,37777,23660,44434
310M200US13980,13980,2014,43709,43750,2500,34119,45171
310M200US13980,13980,2015,50947,33417,,57880,51535
310M300US13980,13980,2016,50950,40234,,48816,51503
310M200US14010,14010,2013,61401,34803,90138,37390,62824
310M200US14010,14010,2014,57592,20540,71535,33750,61108
310M200US14010,14010,2015,63842,27092,92425,39636,68638
310M300US14010,14010,2016,61320,40339,101336,47233,62387
3100000US14020,14020,2006,37324,,16103,63269,38203
3100000US14020,14020,2007,39590,,26619,22054,41211
3100000US14020,14020,2008,39688,24024,,50000,41466
3100000US14020,14020,2009,37365,21767,19141,,39130
310M100US14020,14020,2010,38143,,15631,18722,39485
310M100US14020,14020,2011,39330,13387,,,41031
310M100US14020,14020,2012,38794,50243,24203,50433,39489
310M200US14020,14020,2013,42085,41151,19375,9004,44475
310M200US14020,14020,2014,44963,26667,15137,29761,47432
310M200US14020,14020,2015,44376,27778,2500,36602,48044
310M300US14020,14020,2016,43693,,,40517,45520
3100000US14060,14060,2006,51035,34831,61528,,51432
3100000US14060,14060,2007,54071,27973,75467,36209,56055
3100000US14060,14060,2008,58117,36215,73912,48745,59512
3100000US14060,14060,2009,56027,31834,60168,73262,57258
310M100US14060,14060,2010,59588,26795,91345,37314,62275
310M100US14060,14060,2011,57799,22442,76263,37565,61596
310M100US14060,14060,2012,62117,30400,92276,46221,64678
3100000US14100,14100,2006,39745,130762,,,39476
3100000US14100,14100,2007,42979,,52377,,43019
3100000US14100,14100,2008,43457,43597,,,43837
3100000US14100,14100,2009,43011,,87654,36518,43070
310M100US14100,14100,2010,42729,,,31959,42444
310M100US14100,14100,2011,40628,,28945,23247,41710
310M100US14100,14100,2012,48553,,,31616,50179
310M200US14100,14100,2013,48007,,61406,,48312
310M200US14100,14100,2014,49670,,70189,57521,49321
310M200US14100,14100,2015,46688,30922,,,46418
310M300US14100,14100,2016,50038,,28320,,51370
3100000US14140,14140,2006,29261,18541,,,30411
3100000US14140,14140,2007,31548,8925,,2500,33215
3100000US14140,14140,2008,33654,15173,,20313,34289
3100000US14140,14140,2009,33398,19700,,,33806
310M100US14140,14140,2010,31841,14468,,100954,32155
310M100US14140,14140,2011,34032,22923,,,34929
310M100US14140,14140,2012,32863,16151,75794,,33797
310M200US14140,14140,2013,36047,17863,,59255,36576
310M200US14140,14140,2014,36690,13978,,,38648
310M200US14140,14140,2015,37965,47387,71506,,37426
310M300US14140,14140,2016,38488,31181,,,39452
3100000US14260,14260,2006,49833,37928,62123,34991,51209
3100000US14260,14260,2007,49888,38750,36361,39285,51475
3100000US14260,14260,2008,51972,64651,65775,34586,53415
3100000US14260,14260,2009,48284,20657,48505,32358,50373
310M100US14260,14260,2010,47237,26149,37464,35289,50331
310M100US14260,14260,2011,45065,32543,,31985,47375
310M100US14260,14260,2012,48968,51908,54972,31681,50710
310M200US14260,14260,2013,49583,,68270,45179,50260
310M200US14260,14260,2014,51826,32134,61583,40951,53662
310M200US14260,14260,2015,51925,49511,76916,39547,53544
310M300US14260,14260,2016,55162,49220,41483,39409,57385
3100000US14460,14460,2006,64144,40291,65301,33369,69209
3100000US14460,14460,2007,68142,40959,73239,36609,73149
3100000US14460,14460,2008,71361,41949,73432,37079,76430
3100000US14460,14460,2009,69334,42396,79928,38501,74238
310M100US14460,14460,2010,68020,41348,70781,35703,73981
310M100US14460,14460,2011,69455,41083,75741,39075,75726
310M100US14460,14460,2012,71738,41719,71854,38505,78551
310M200US14460,14460,2013,72907,46556,79059,39080,79700
310M200US14460,14460,2014,75667,42916,82682,41320,82903
310M200US14460,14460,2015,78800,42406,84562,42708,87302
310M300US14460,14460,2016,82380,48444,90098,46708,91051
3100000US14500,14500,2006,61748,17560,64295,44337,63868
3100000US14500,14500,2007,63257,91733,65106,37953,67487
3100000US14500,14500,2008,66463,40360,68863,38174,70333
3100000US14500,14500,2009,63431,,80482,35205,67155
310M100US14500,14500,2010,61859,,64358,34025,66566
310M100US14500,14500,2011,68637,,65305,39505,73247
310M100US14500,14500,2012,66989,70536,105333,39117,71257
310M200US14500,14500,2013,71604,44985,94188,50349,73497
310M200US14500,14500,2014,71540,45214,57442,42478,77901
310M200US14500,14500,2015,72009,66554,92047,46388,75802
310M300US14500,14500,2016,74615,,89294,46027,80493
3100000US14540,14540,2006,42051,31529,38390,32970,44516
3100000US14540,14540,2007,41214,23325,,38204,43547
3100000US14540,14540,2008,42177,31016,,41131,43237
3100000US14540,14540,2009,41097,30421,,31232,42728
310M100US14540,14540,2010,39092,27017,,28713,42362
310M100US14540,14540,2011,38783,31047,34191,41885,40058
310M100US14540,14540,2012,41140,27788,,43877,44155
310M200US14540,14540,2013,46586,32415,71206,32610,47791
310M200US14540,14540,2014,47277,47046,18933,36927,49679
310M200US14540,14540,2015,43437,32935,,34112,45239
310M300US14540,14540,2016,45649,31935,43984,37146,46774
3100000US14580,14580,2006,47532,,69063,37708,48618
3100000US14580,14580,2007,51096,,,,52288
3100000US14580,14580,2008,53081,,,75675,53036
3100000US14580,14580,2009,45607,,28263,40877,46409
310M100US14580,14580,2010,49506,,86292,58071,49233
310M100US14580,14580,2011,50302,,82852,,53152
310M100US14580,14580,2012,52274,,,16180,55706
310M200US14580,14580,2013,58809,,59317,66754,59490
310M200US14580,14580,2014,50238,9745,,38780,51172
310M200US14580,14580,2015,57535,,2500,39572,58401
310M300US14580,14580,2016,61211,,140951,,61370
3100000US14600,14600,2008,47448,29666,45848,36139,50008
3100000US14600,14600,2009,45377,26226,67443,30549,47776
3100000US14660,14660,2006,42269,2500,200000,25763,42660
3100000US14660,14660,2007,40719,,23938,,41359
3100000US14660,14660,2008,44758,73036,45402,72832,45937
3100000US14660,14660,2009,41550,,65610,19476,41772
310M100US14660,14660,2010,44028,25615,72888,,45089
310M100US14660,14660,2011,45199,2500,,19602,45956
310M100US14660,14660,2012,46294,100406,21131,22601,47208
310M200US14660,14660,2013,49897,,,,50569
310M200US14660,14660,2014,48463,,60377,50070,50065
310M200US14660,14660,2015,50042,,,59296,51308
310M300US14660,14660,2016,51162,40129,,44000,52549
3100000US14700,14700,2006,33051,,25551,,33889
3100000US14700,14700,2007,38922,,,,39198
3100000US14700,14700,2008,43266,,,43258,43210
3100000US14700,14700,2009,39956,,,25613,41897
310M100US14700,14700,2010,35897,,,16912,36444
310M100US14700,14700,2011,37299,,,36565,37409
310M100US14700,14700,2012,37558,,,34194,38187
310M200US14700,14700,2013,35444,,,20497,35655
310M200US14700,14700,2014,37821,,,29143,38606
310M200US14700,14700,2015,41714,,,44652,41108
310M300US14700,14700,2016,40633,,,25228,41261
3100000US14740,14740,2006,55257,52536,56473,45508,56508
3100000US14740,14740,2007,57474,27348,62823,45345,60053
3100000US14740,14740,2008,59333,45207,58454,40119,61488
3100000US14740,14740,2009,60882,41523,91346,60314,61575
310M100US14740,14740,2010,56303,31119,54519,66004,58204
310M100US14740,14740,2011,60314,48070,60503,38306,61877
310M100US14740,14740,2012,59073,43257,55581,55915,61021
310M200US14740,14740,2013,62672,,76608,45876,65118
310M200US14740,14740,2014,61794,46152,65663,56546,63449
310M200US14740,14740,2015,66090,39559,82687,69511,65846
310M300US14740,14740,2016,69171,35543,77077,60089,70669
3100000US14860,14860,2006,76671,44435,102997,43354,88898
3100000US14860,14860,2007,80241,42938,99335,49196,92637
3100000US14860,14860,2008,84545,43472,103595,48085,99514
3100000US14860,14860,2009,79063,40460,102223,48533,93868
310M100US14860,14860,2010,74831,41590,90946,42414,88754
310M100US14860,14860,2011,77289,40389,105650,42133,93479
310M100US14860,14860,2012,79841,41252,108639,48968,97654
310M200US14860,14860,2013,82084,42089,105138,46696,98697
310M200US14860,14860,2014,85925,50323,112240,49351,102941
310M200US14860,14860,2015,86414,45521,110570,48679,102183
310M300US14860,14860,2016,90123,43336,108823,52146,108067
3100000US15180,15180,2006,27672,,45974,25309,40123
3100000US15180,15180,2007,29347,41233,33932,26388,44488
3100000US15180,15180,2008,30622,,81582,27218,46814
3100000US15180,15180,2009,30864,,69897,28494,43035
310M100US15180,15180,2010,31736,,49336,28932,47774
310M100US15180,15180,2011,32070,73353,49493,30230,37457
310M100US15180,15180,2012,30953,27424,113375,28744,44767
310M200US15180,15180,2013,34374,18183,79965,31392,51137
310M200US15180,15180,2014,32093,61488,128061,29395,50256
310M200US15180,15180,2015,34074,,92023,31380,46119
310M300US15180,15180,2016,37061,73510,100271,34006,51539
3100000US15260,15260,2006,45886,28153,,31215,51493
3100000US15260,15260,2007,45480,28781,61615,,51002
3100000US15260,15260,2008,47293,25247,,68519,56376
3100000US15260,15260,2009,42226,33796,,33350,43963
310M100US15260,15260,2010,39066,29508,,29020,44931
310M100US15260,15260,2011,42753,27023,,24892,50630
310M100US15260,15260,2012,43346,23208,48125,,49068
310M200US15260,15260,2013,39967,21520,,39199,47009
310M200US15260,15260,2014,46268,25402,45941,,52295
310M200US15260,15260,2015,44347,29603,158537,61511,48516
310M300US15260,15260,2016,46014,38899,86023,31083,47127
3100000US15380,15380,2006,42831,24268,41114,17088,47582
3100000US15380,15380,2007,44843,23433,60472,24129,49662
3100000US15380,15380,2008,47897,25337,52123,26594,52240
3100000US15380,15380,2009,45811,22594,54384,20693,49611
310M100US15380,15380,2010,46420,23243,40595,25430,51114
310M100US15380,15380,2011,47081,22558,45666,24238,52379
310M100US15380,15380,2012,50269,24266,40021,29946,55642
310M200US15380,15380,2013,50548,26210,62734,30489,55626
310M200US15380,15380,2014,50074,29319,45372,26256,55758
310M200US15380,15380,2015,51772,26691,45928,25273,58998
310M300US15380,15380,2016,53487,27635,45726,28939,60342
3100000US15500,15500,2006,40934,22406,,35980,46558
3100000US15500,15500,2007,41502,35014,100222,32303,44756
3100000US15500,15500,2008,42822,28935,94859,31894,50562
3100000US15500,15500,2009,42739,25903,57531,37087,47931
310M100US15500,15500,2010,41058,27354,,29139,46601
310M100US15500,15500,2011,40699,30786,31094,30491,46456
310M100US15500,15500,2012,39782,32301,,29296,44901
310M200US15500,15500,2013,42512,29401,76570,25132,46671
310M200US15500,15500,2014,39576,35912,63175,36396,42641
310M200US15500,15500,2015,39541,23614,,31341,46128
310M300US15500,15500,2016,45100,35255,116758,36795,51748
3100000US15540,15540,2006,53988,,36919,46986,54740
3100000US15540,15540,2007,56879,39275,30389,58186,57522
3100000US15540,15540,2008,60499,,60299,85253,61045
3100000US15540,15540,2009,58219,61104,29213,,58914
310M100US15540,15540,2010,54738,42007,,36062,55038
310M100US15540,15540,2011,60771,,38350,55597,62191
310M100US15540,15540,2012,60889,46379,35482,36148,62728
310M200US15540,15540,2013,62022,40852,80358,41430,63501
310M200US15540,15540,2014,61947,57567,62421,83603,62139
310M200US15540,15540,2015,66807,41859,42055,71269,68363
310M300US15540,15540,2016,66367,24292,,51408,69020
310M200US15680,15680,2013,78233,33229,152240,68520,85535
310M200US15680,15680,2014,86417,57279,,57623,90660
310M200US15680,15680,2015,85163,59253,86271,72089,96018
310M300US15680,15680,2016,78195,41565,90931,101983,87000
3100000US15940,15940,2006,42046,18385,45897,31317,44343
3100000US15940,15940,2007,44856,23268,40993,28850,46975
3100000US15940,15940,2008,44488,24115,151164,22328,46443
3100000US15940,15940,2009,44024,20872,98198,29050,46651
310M100US15940,15940,2010,42365,24856,42568,32172,43831
310M100US15940,15940,2011,41770,25506,90072,38533,43353
310M100US15940,15940,2012,45157,24643,,50758,47136
310M200US15940,15940,2013,45168,31121,109360,42175,47129
310M200US15940,15940,2014,47729,24049,86116,46486,49755
310M200US15940,15940,2015,49313,27273,64567,51449,51595
310M300US15940,15940,2016,50811,26863,111030,44763,53198
3100000US15980,15980,2006,48553,31966,49380,39774,51484
3100000US15980,15980,2007,50699,35572,73843,41265,53429
3100000US15980,15980,2008,50747,33539,43245,42871,53134
3100000US15980,15980,2009,45353,33612,67883,37667,47656
310M100US15980,15980,2010,43936,27014,76727,30777,47360
310M100US15980,15980,2011,45266,33221,56091,36210,48322
310M100US15980,15980,2012,46278,33990,36072,32047,51340
310M200US15980,15980,2013,46383,32277,40587,33980,49633
310M200US15980,15980,2014,49055,36288,50642,40221,51629
310M200US15980,15980,2015,50651,29807,65118,40491,54029
310M300US15980,15980,2016,52909,36439,69908,42225,56905
3100000US16020,16020,2006,36106,26430,67014,,37234
3100000US16020,16020,2007,42380,14435,85017,33382,44582
3100000US16020,16020,2008,40098,15535,,,45667
3100000US16020,16020,2009,41754,21366,,27775,44603
310M100US16020,16020,2010,41288,16872,,43880,44770
310M100US16020,16020,2011,39409,9854,,31205,42312
310M100US16020,16020,2012,42686,19303,,,45553
310M200US16020,16020,2013,41491,23145,,16328,44354
310M200US16020,16020,2014,44347,20366,2500,28730,47733
310M200US16020,16020,2015,47824,,2500,28641,49519
310M300US16020,16020,2016,49059,36083,,50957,50084
310M200US16060,16060,2013,38903,10393,31384,35509,43082
310M200US16060,16060,2014,41174,18908,39702,47644,44088
310M200US16060,16060,2015,42284,28041,,26708,44405
310M300US16060,16060,2016,41603,17108,,50446,46351
3100000US16180,16180,2009,57719,,89030,38425,60097
310M100US16180,16180,2010,52414,,56152,40448,56713
310M100US16180,16180,2011,53707,81684,56567,53423,54232
310M100US16180,16180,2012,49779,,80190,32588,52383
310M200US16180,16180,2013,46616,145877,145515,45481,46671
310M200US16180,16180,2014,43850,,38348,38840,46994
310M200US16180,16180,2015,42251,,129727,42931,40819
310M300US16180,16180,2016,52196,,95398,42591,54180
3100000US16220,16220,2006,45833,,,27797,47714
3100000US16220,16220,2007,43807,,200000,,43520
3100000US16220,16220,2008,50756,,2500,68179,51124
3100000US16220,16220,2009,56197,,,48094,57175
310M100US16220,16220,2010,51735,75238,,50625,52105
310M100US16220,16220,2011,52603,,,30196,57659
310M100US16220,16220,2012,54526,,,37993,59294
310M200US16220,16220,2013,58635,,,41498,60312
310M200US16220,16220,2014,56392,30272,,50386,59299
310M200US16220,16220,2015,52886,,,33589,55100
310M300US16220,16220,2016,59474,38874,,47325,59507
3100000US16300,16300,2006,46030,20212,35026,50069,46917
3100000US16300,16300,2007,52022,22050,58929,,52432
3100000US16300,16300,2008,53696,21296,64512,43017,54676
3100000US16300,16300,2009,53324,25690,60192,47085,54641
310M100US16300,16300,2010,53755,28866,61777,34613,55087
310M100US16300,16300,2011,54731,16073,79403,,56310
310M100US16300,16300,2012,57222,37392,68470,23750,58614
310M200US16300,16300,2013,56397,30441,79484,,57266
310M200US16300,16300,2014,61865,23623,73462,45776,63009
310M200US16300,16300,2015,58015,23534,,,59860
310M300US16300,16300,2016,63385,27454,90526,80551,64099
3100000US16500,16500,2006,41983,,40139,23303,43557
3100000US16500,16500,2007,43473,,,31721,45350
3100000US16500,16500,2008,42513,,,24046,44184
3100000US16500,16500,2009,42523,39868,,36345,43089
310M100US16500,16500,2010,38643,,136583,22142,39505
310M100US16500,16500,2011,41931,,53207,35704,42340
310M100US16500,16500,2012,42927,35806,,36984,43925
310M200US16500,16500,2013,40601,,87734,29729,41122
310M200US16500,16500,2014,43575,37810,,39116,45073
310M200US16500,16500,2015,48179,,36201,43054,50595
310M300US16500,16500,2016,45523,,73587,41492,45453
3100000US16540,16540,2006,50254,49884,42604,28817,50939
3100000US16540,16540,2007,46985,26567,200000,,47074
3100000US16540,16540,2008,54145,32581,,,55339
3100000US16540,16540,2009,46929,38432,,28306,47665
310M100US16540,16540,2010,49514,48488,,,50158
310M100US16540,16540,2011,49068,,53159,33455,50584
310M100US16540,16540,2012,51938,31411,73209,36482,53483
310M200US16540,16540,2013,54303,45923,,27374,55174
310M200US16540,16540,2014,49487,19719,,44508,51184
310M200US16540,16540,2015,57960,33470,250000,54193,58756
310M300US16540,16540,2016,60559,42315,,,60590
3100000US16580,16580,2006,44868,21068,37467,39707,48623
3100000US16580,16580,2007,44930,24759,22354,34764,50590
3100000US16580,16580,2008,46599,26139,23653,37303,51560
3100000US16580,16580,2009,41802,25054,44569,38660,45917
310M100US16580,16580,2010,45845,25190,19921,35726,50497
310M100US16580,16580,2011,42328,27018,21221,18839,50702
310M100US16580,16580,2012,47632,22335,27480,51789,51500
310M200US16580,16580,2013,47258,25046,26087,32365,53063
310M200US16580,16580,2014,48063,28767,20199,17199,55479
310M200US16580,16580,2015,51600,31008,31433,46603,56220
