GEOID,MSA,year,mean_inc,mean_inc_earnings,mean_inc_interest,mean_inc_ss,mean_inc_ssi,mean_inc_assist,mean_inc_retire,mean_inc_2workers,mean_inc_black,mean_inc_asian,mean_inc_hispanic,mean_inc_white
310M100US13020,13020,2010,54500,55145,5831,17295,8367,3029,18469,86224,,13684,9115,23668
310M100US13020,13020,2011,54852,59595,2955,17371,10978,3527,17777,83946,14461,,10771,24316
310M100US13020,13020,2012,54907,57717,5748,17005,11424,3244,18411,84012,28161,,32747,23164
310M200US13020,13020,2013,54804,57599,7849,17341,9120,3819,17822,98532,14873,17825,12870,24364
310M200US13020,13020,2014,63340,67138,9603,18700,9990,1955,17789,106201,14595,,20947,27226
310M200US13020,13020,2015,54876,57756,8985,17960,10457,2224,22218,85265,11265,28970,17179,24166
310M300US13020,13020,2016,60261,62157,10610,18399,8444,1464,18264,100911,17760,,15941,26422
3100000US13140,13140,2006,55554,58090,10118,13869,6752,1874,16587,92880,12563,18489,12002,26653
3100000US13140,13140,2007,56065,58679,9457,14296,6580,2788,16627,89889,13659,20492,13716,25923
3100000US13140,13140,2008,61904,62920,19025,15018,7401,3304,18207,96309,15684,17599,14301,28783
3100000US13140,13140,2009,58308,61978,12269,14774,7879,2414,17209,98188,15025,16715,13539,28680
310M100US13140,13140,2010,54911,57840,9120,15271,7908,4439,16615,87357,14194,15874,12222,25299
310M100US13140,13140,2011,59084,62258,10432,15773,8682,4009,17533,91465,15186,39247,12699,27575
310M100US13140,13140,2012,60180,61631,18577,16284,8702,2815,19367,102215,16482,22994,13650,28833
310M200US13140,13140,2013,63015,66856,12940,16873,8838,1860,19612,108817,19029,19748,13232,29975
310M200US13140,13140,2014,60289,65674,15392,16982,8039,2187,18891,107284,16193,27868,13982,28994
310M200US13140,13140,2015,66644,72033,12920,17219,8631,1326,21337,107597,18850,21970,19554,31416
310M300US13140,13140,2016,68907,73113,19671,18868,9177,2745,20925,110447,16558,26801,14168,34073
3100000US13180,13180,2006,56778,56878,6872,15829,8489,,13536,74540,1646,,7396,23165
3100000US13180,13180,2007,60188,60645,8716,15136,6986,2339,15698,80523,1846,,9468,25070
3100000US13180,13180,2008,60177,59751,6269,15389,9726,1158,14657,83630,4482,,13417,25496
3100000US13180,13180,2009,60246,59184,14660,15874,6582,5072,14053,80283,5700,31723,10739,24646
310M100US13180,13180,2010,57235,56352,7175,17034,9552,1603,15369,80594,6049,,11186,23383
310M100US13180,13180,2011,64121,64870,8940,16854,9282,3730,17008,89170,,,11279,26220
310M100US13180,13180,2012,60915,61879,10232,16156,9143,4213,17782,91386,3141,,7004,25741
310M200US13180,13180,2013,58702,60238,7672,18912,9530,2478,19902,85708,3013,,13807,24590
310M200US13180,13180,2014,64228,65230,8309,18278,10570,3765,20366,91144,4142,6789,12226,27174
310M200US13180,13180,2015,65120,67702,7385,17972,10310,2328,18003,93130,9463,31488,12756,27401
310M300US13180,13180,2016,66121,66664,15597,19376,8118,1514,19194,92251,7942,,12567,28223
3100000US13220,13220,2006,45746,50657,5022,14107,7098,1544,11499,67876,16740,,10313,19714
3100000US13220,13220,2007,47639,50840,9744,14839,6375,,12596,71118,14643,48259,,19928
3100000US13220,13220,2008,48539,54242,,13718,7083,4068,11597,78598,,,,
3100000US13220,13220,2009,46601,51967,8773,14918,5954,2839,12408,75850,16002,9775,,19827
310M100US13220,13220,2010,51336,57793,7329,14453,8289,2122,13054,90837,10502,,14931,21979
310M100US13220,13220,2011,54380,62548,6405,16425,10519,,10820,99270,14994,10357,,23247
310M100US13220,13220,2012,52578,57229,11320,18338,8813,1786,14200,92870,11624,42189,,22203
310M200US13220,13220,2013,49915,55099,11033,17604,7589,1916,13001,,14260,,7579,20816
310M200US13220,13220,2014,54495,58255,16033,17212,8321,3697,16312,87755,14642,,17120,23074
310M200US13220,13220,2015,48467,51956,11913,17923,8606,2567,13499,83220,15652,38780,6599,20785
310M300US13220,13220,2016,55995,58235,12398,18307,8619,2548,18240,94593,22949,42560,14133,23387
3100000US13380,13380,2006,56855,53009,19918,13732,8223,1662,25112,77091,16126,22484,12427,24813
3100000US13380,13380,2007,59856,60444,13934,14469,9565,3333,18566,88471,9205,21546,13777,26010
3100000US13380,13380,2008,62099,60318,14797,15947,10753,3181,22263,95634,19425,26026,12455,26557
3100000US13380,13380,2009,59049,57549,16128,16073,7037,3045,20598,93091,17473,19254,13657,25656
310M100US13380,13380,2010,61171,58405,11817,17390,8619,3727,28606,92755,20882,24489,13260,26592
310M100US13380,13380,2011,63366,63135,12004,16858,7100,2822,20941,92528,27946,21890,12414,27794
