GEOID,MSA,year,income10lo,income10_15,income15_25,income25_35,income35_50,income50_75,income75_100,income100_150,income150_200,income200up,income_median,income_mean
3100000US47700,47700,2006,4.5,6.6,10.6,10.2,20.9,23.3,11.1,8.199999999999999,1.8,2.7,47352,57995
3100000US47700,47700,2007,5.5,3.5,10.2,10.5,19.7,28.4,10.8,6.6,2,2.8,50332,62607
3100000US47700,47700,2008,7.1,2.4,12.5,12.3,16.7,27.2,10.4,6.7,2.3,2.5,49142,58975
3100000US47700,47700,2009,5.1,3.1,15.3,12.9,18.7,21.4,12.8,7.7,2.1,1,46494,55391
310M100US47700,47700,2010,6.1,4,12.4,11.2,18.9,21.7,12.6,8.199999999999999,3.3,1.6,47308,58692
310M100US47700,47700,2011,6.8,6,9.300000000000001,14,12.5,22.6,13.7,10,1.9,3.2,50803,63527
310M100US47700,47700,2012,4.9,6.9,8,11.8,19.2,21.4,12.2,9.9,3.1,2.6,49301,64290
310M200US47700,47700,2013,6.6,5.5,9.300000000000001,11,15.8,23.5,12.6,9.5,3.3,3,51221,65887
310M200US47700,47700,2014,6,3.4,9,9.1,16.4,25.4,14.4,9.6,3.3,3.4,53825,68259
310M200US47700,47700,2015,2.7,4,10,12,17.9,21.7,15.4,10.3,3.7,2.3,52888,67011
310M300US47700,47700,2016,3.3,1.9,14.7,11.1,14.6,23.7,11.8,13.5,2.2,3.2,53963,69224
3100000US47900,47900,2006,4.5,2.4,5.2,6.5,11,17.9,14.5,19.4,9.1,9.4,78978,101488
3100000US47900,47900,2007,3.9,2.5,5.1,6.1,10.5,16.8,14.1,19.8,10.3,10.8,83200,107462
3100000US47900,47900,2008,4.1,2.2,4.9,5.6,10.3,16.2,14.4,20.1,10.5,11.5,85824,110005
3100000US47900,47900,2009,4.2,2.4,5,5.7,10.2,16.5,14.1,19.8,10.8,11.4,85168,109552
310M100US47900,47900,2010,4.4,2.4,5.5,5.7,9.9,16.5,13.4,19.9,10.7,11.8,84523,108393
310M100US47900,47900,2011,4.2,2.4,5.5,5.5,9.4,15.9,13.6,19.8,10.9,12.7,86680,111928
310M100US47900,47900,2012,4,2.3,5.2,5.5,9.6,15.8,13.4,19.7,11.4,13,88233,114077
310M200US47900,47900,2013,4.4,2.2,5,5.6,8.800000000000001,15.7,13.3,20,11.2,13.8,90149,116153
310M200US47900,47900,2014,4.4,2.3,4.9,5.4,8.9,15.4,13.1,20.1,11.1,14.4,91193,117085
310M200US47900,47900,2015,4.1,2.1,4.7,5.6,8.800000000000001,14.7,13.1,20.1,11.9,15.1,93294,121072
310M300US47900,47900,2016,4.6,2.3,4.7,5.3,7.9,14.4,12.9,19.9,11.9,16.2,95843,123171
3100000US47940,47940,2006,7.7,5.1,15,12.1,15.6,22.8,11.2,7,1.2,2.3,43807,56004
3100000US47940,47940,2007,8.300000000000001,6.9,14,11.7,14.3,21.7,10.4,8.699999999999999,1.7,2.2,43113,55591
3100000US47940,47940,2008,7.2,6.1,9.9,11.7,16.5,23.8,11.9,9.199999999999999,2.4,1.3,48286,58923
3100000US47940,47940,2009,8,7.1,11.4,12.5,15.9,18.6,13.9,9.5,1.9,1.3,44487,57581
310M100US47940,47940,2010,6.8,6.5,14.1,12.5,13.9,21,11.2,9.1,2.7,2.4,45811,59065
310M100US47940,47940,2011,7.7,5.8,12,13.2,16.4,18.2,10.2,11.2,2.8,2.6,44416,60614
310M100US47940,47940,2012,6.6,5.1,9,12.5,15.8,22.9,12.9,10.9,2.7,1.5,50729,60853
310M200US47940,47940,2013,7.7,4.9,11.6,11.3,15.3,19.8,12.8,11.1,2.9,2.6,49050,64448
310M200US47940,47940,2014,7.1,5.2,9.4,11.9,12.7,21.2,13.5,13,3.3,2.6,52991,65200
310M200US47940,47940,2015,6.4,4.3,10.2,10.6,15.6,19,12.8,13.8,3.8,3.3,52255,70719
310M300US47940,47940,2016,7.2,3.5,11.1,11.4,13.1,19.8,14,13.2,3.4,3.4,53877,72333
3100000US48020,48020,2006,4.7,4.5,10.3,11.2,17.9,25.3,13.8,9.6,1.9,1,50852,58526
3100000US48020,48020,2007,6.9,3.4,9.699999999999999,11.9,13,26.4,14.6,10.8,1.2,2.1,54659,63357
3100000US48020,48020,2008,3.5,3.6,8.4,14.2,15.1,23.3,11.9,15.2,3.4,1.4,55581,65001
3100000US48020,48020,2009,5.7,6.8,10.6,9.300000000000001,15,21.9,14.9,11.6,3.2,.9,52833,60638
310M100US48020,48020,2010,4.8,6.7,11.7,12.3,14.7,22.3,11.8,10.8,2.7,2.1,49611,59672
310M100US48020,48020,2011,4.3,4.7,9,9.9,16.9,23.4,14.6,12,3.2,2,53217,65512
310M100US48020,48020,2012,5.9,3.7,9.800000000000001,10.7,16.3,18.7,17,13.2,2.8,1.9,53675,64454
310M200US48020,48020,2013,4,3.9,10.4,11.8,18.4,18.4,13.4,13.1,4.5,2,51235,68318
310M200US48020,48020,2014,4.8,4.7,6.8,10.7,17.1,23,13.9,13.5,3.3,2.1,55675,65916
310M200US48020,48020,2015,2.1,4.3,10.3,8.199999999999999,13.7,23,17.6,15.3,3,2.5,62399,71547
310M300US48020,48020,2016,5.4,4.5,7.3,13.4,14,18.2,16.6,14.4,4.7,1.7,58703,67493
3100000US48060,48060,2006,10.6,7.7,14.6,14,15.4,20.1,8,7,1.7,.8,38195,47266
3100000US48060,48060,2007,7.9,6.4,14.5,9.699999999999999,17.1,22.5,11.7,7.5,1.5,1.2,43725,54116
3100000US48060,48060,2008,7.9,6.2,10.5,11.7,19.7,20.7,11.9,9.199999999999999,1.3,.9,45465,55306
3100000US48060,48060,2009,8.699999999999999,6.6,12.6,12.6,15.6,19.9,12.6,8.300000000000001,2.2,1,43080,53653
310M100US48060,48060,2010,8.199999999999999,5.8,10.8,13.1,18.8,19.9,10.7,8.5,2.6,1.7,43557,56445
310M100US48060,48060,2011,6.8,7.4,14.4,10.9,16.1,22.5,12.6,6.1,2.3,1,45500,53469
310M100US48060,48060,2012,6.6,6.1,11.6,12.8,16.1,21.4,11.2,10.1,2.7,1.3,46558,57548
310M200US48060,48060,2013,7.8,6.7,9.4,11.1,17.2,21.1,10,12.4,2.8,1.6,46683,59121
310M200US48060,48060,2014,7,5.8,7.7,10.9,17.4,23.2,12.8,10.2,2.3,2.7,51086,62125
310M200US48060,48060,2015,6.4,4.2,11.3,11.9,15,20.8,14.1,12.7,1.9,1.7,51107,62104
310M300US48060,48060,2016,8.4,4.6,11.6,12.9,16.2,14.5,13.8,13,3,2,45624,61225
3100000US48140,48140,2006,5.2,4.6,10.8,11.8,16.9,25.9,13.2,7.4,2.7,1.5,50443,59324
3100000US48140,48140,2007,3.9,5.9,10.9,10.8,15.4,21.8,15.7,10.4,2.5,2.6,53377,65113
3100000US48140,48140,2008,3.1,5.4,9.6,10.5,17.5,22.4,15.3,11.4,2.7,1.9,54649,64056
3100000US48140,48140,2009,5,3.9,12.7,11.5,17.3,20.2,14.5,10.1,1.9,3,49674,64668
310M100US48140,48140,2010,4.5,5.1,11.6,12.8,16.4,20.9,13.2,12.4,1.8,1.2,49356,60245
310M100US48140,48140,2011,5,5,12.5,10.3,15.2,21.6,12.9,12.1,3.1,2.3,51678,65850
310M100US48140,48140,2012,4.8,4.6,10.8,10.6,16.2,22.3,14.4,10.6,2.6,3,52419,71783
310M200US48140,48140,2013,6.5,5.5,11.6,10.4,13.1,21.6,13,13.1,3,2.2,51635,66143
310M200US48140,48140,2014,5.1,4.1,12,10.5,15.9,17.6,15.6,12.9,4.1,2.4,53300,67505
310M200US48140,48140,2015,4.5,3.7,10.2,11.8,14.9,21.2,14.4,13,3.3,3.1,55687,72684
310M300US48140,48140,2016,4.7,3.7,10.3,12.1,14.9,18.7,14.8,12.7,4.1,4.2,54774,73258
3100000US48260,48260,2006,10.7,8.1,18,13.5,17.1,16.9,8.5,5.4,.8,1,34776,44422
3100000US48260,48260,2007,9.9,6.9,13.9,14.9,17.1,18.3,9.300000000000001,7.6,1.2,.9,38698,50642
3100000US48260,48260,2008,11.3,7.7,13.2,12.5,16.6,17.8,10.9,7.2,2,.9,38079,52375
3100000US48260,48260,2009,8.5,8.199999999999999,16.9,13.1,17.3,18.1,8.800000000000001,6.4,1.5,1.2,37892,48579
310M200US48260,48260,2013,10.2,6.6,13.4,14.1,16.6,17.3,11,7.1,1.8,1.8,39277,52277
310M200US48260,48260,2014,8.6,4.9,15.9,11.5,14,19.8,12.8,9.6,1.6,1.2,44582,55134
310M200US48260,48260,2015,9.5,8.199999999999999,11,11.5,17.2,14.9,14.2,9.199999999999999,3.3,1,43452,55103
310M300US48260,48260,2016,8.5,5,13.9,11.6,16.2,20.6,10,10.2,2.1,1.9,44733,56392
3100000US48300,48300,2006,5,6.3,13,12.8,15.9,21,12.1,9.199999999999999,2.9,1.8,47435,58747
3100000US48300,48300,2007,4.5,7,14.9,11.9,16.9,19.4,12.6,9.699999999999999,1.8,1.4,43444,56400
3100000US48300,48300,2008,4.8,7,12.9,10.2,18.1,22.4,10,8.699999999999999,4,1.9,46754,61246
3100000US48300,48300,2009,7.4,4.5,9.300000000000001,10.7,18.5,20.7,13.4,10.3,3.2,2.1,49755,62925
310M100US48300,48300,2010,7.1,3.8,9.9,13.3,17.7,18.6,13,11.9,2,2.6,47839,62694
310M100US48300,48300,2011,5.1,3.3,10.8,13,17.7,22.8,12.2,9.9,1.7,3.6,50075,62753
310M100US48300,48300,2012,6.3,5,10.7,12,17.5,20.3,9.800000000000001,12.6,2.7,3.1,47251,63094
310M200US48300,48300,2013,7.2,6.2,14.1,7.2,13,23.6,11.2,12,4,1.6,51177,62203
310M200US48300,48300,2014,7,4.3,11.1,11.7,14.8,20.2,13.4,11.8,3.1,2.5,50986,66177
310M200US48300,48300,2015,5.4,4,9.1,9.9,16.7,20.7,12.6,15.2,3.6,2.8,56319,69094
310M300US48300,48300,2016,5.1,4.5,11.7,9.6,16.5,20.7,12.4,12.1,4.6,2.8,52231,68430
3100000US48540,48540,2006,11.8,8.5,19,13.5,14.8,16.7,8.4,5.1,1.2,.9,32510,44008
3100000US48540,48540,2007,10.8,9.5,14.7,14.3,16.6,15.8,9.800000000000001,5.6,1.5,1.5,35446,51187
3100000US48540,48540,2008,10.7,8.699999999999999,13.1,13.8,14.8,19.5,11.9,6.3,.4,.7,38687,46751
3100000US48540,48540,2009,9.6,7.7,14.8,13.5,15.8,18.1,11.1,6,1.9,1.5,39009,50513
310M100US48540,48540,2010,6.9,9.699999999999999,14.9,14.8,15.7,15.4,10.7,8.699999999999999,1.8,1.3,38415,55124
310M100US48540,48540,2011,9.699999999999999,7,13.7,13.7,16,17.8,11.6,7.1,2.3,1.2,40081,52105
310M100US48540,48540,2012,10.9,6.3,14.1,11.3,16.3,19.6,11.6,6.4,1.9,1.6,41677,53020
310M200US48540,48540,2013,8.5,7.2,14.4,14.1,14.7,17,10,9.9,1.5,2.6,40289,56665
310M200US48540,48540,2014,10.6,6.5,13.4,12.6,14.4,16,10.8,11.6,2.5,1.7,40929,55858
310M200US48540,48540,2015,8.1,5.6,13.1,10.5,14.8,18.7,11.6,11.8,2.6,3.2,47726,64995
310M300US48540,48540,2016,9.1,7.2,14.3,11,12.6,15.1,12.7,12.5,3.3,2.2,44131,62509
3100000US48580,48580,2006,7.2,6.5,8.9,9.9,15.2,24.8,13.2,9.5,2.4,2.4,51846,62031
3100000US48580,48580,2007,9.300000000000001,3.4,8.800000000000001,9.699999999999999,14.4,21.1,14.5,13,2.4,3.3,54022,70683
3100000US48580,48580,2008,6.9,5.6,9,11.8,13.3,19.9,14.4,12.5,3,3.6,54190,69649
3100000US48580,48580,2009,10.5,4.1,9.699999999999999,8.9,17.6,18.4,14.7,10.6,3,2.4,49482,63131
310M100US48580,48580,2010,5.9,4.1,9.1,11.9,14.2,26,12.5,11.3,2.6,2.3,53388,63269
310M100US48580,48580,2011,5.5,4.3,12.6,9.9,15.8,18.1,15.2,12.3,3.9,2.4,52250,67198
310M100US48580,48580,2012,6,4.7,11.8,9.6,18.6,18.6,14.3,11.9,2.1,2.4,48940,65618
310M200US48580,48580,2013,6.8,3.6,12.5,12.7,12,19,12.3,14.5,3.5,3.2,52057,69335
310M200US48580,48580,2014,8.4,3.5,10.2,9,15.5,22.2,10.9,13.9,3.1,3.2,52277,68246
310M200US48580,48580,2015,6.9,4.4,9.9,9.1,13.7,17.7,16.4,14.4,3.9,3.6,58537,70251
310M300US48580,48580,2016,8.300000000000001,4.1,8.300000000000001,10.4,11.7,20.1,13,16,4.8,3.3,58302,73449
3100000US48620,48620,2006,7.4,5.6,12.7,12.6,16.3,19.9,12.1,9.699999999999999,2,1.9,45198,58499
3100000US48620,48620,2007,6.1,5.4,11.7,12.5,16.1,19.4,12.4,10.7,3.1,2.6,47404,63462
3100000US48620,48620,2008,6.6,5.4,11.7,12.2,14.2,20.4,13.1,10.8,3,2.7,49827,64615
3100000US48620,48620,2009,6.4,6,13.4,9.9,16.5,19.5,11.9,10.7,3.1,2.5,48202,61593
310M100US48620,48620,2010,7.2,5.6,12.7,11.8,16.6,18.6,11.5,11,3.1,1.9,46131,60751
310M100US48620,48620,2011,6.5,4.8,12.7,11.3,14.9,20.1,13.7,11.1,2.6,2.2,49799,61633
310M100US48620,48620,2012,6.8,5.3,11.9,11.3,16.3,19.4,12,11.8,2.5,2.8,48509,63505
310M200US48620,48620,2013,8,5.2,11.2,11,15.2,18.9,12,12.5,3.2,3,49476,64734
310M200US48620,48620,2014,7,5.3,9.800000000000001,11.9,14,19.6,12.5,12.7,3.8,3.4,52231,68786
310M200US48620,48620,2015,8.1,4.1,11,10.1,14.6,19.8,12,13.2,3.6,3.4,51591,67630
310M300US48620,48620,2016,6.9,4.7,10.1,11.1,14.2,19.4,11.6,13.8,4.7,3.5,53663,69658
3100000US48660,48660,2006,11.3,9.800000000000001,13.5,13.3,16.9,16.1,7.9,6.7,1.4,3.2,36997,53372
3100000US48660,48660,2007,7.3,7.4,11.6,14.8,18.7,18.8,9.300000000000001,8.1,2,2.1,41431,57092
3100000US48660,48660,2008,6.7,6.3,11.9,11.4,18.4,20.4,13.2,7.1,2.4,2.3,45417,63842
3100000US48660,48660,2009,8.800000000000001,5.8,14.1,11.9,17.6,19.1,10.9,8.5,1.3,2.1,43628,57255
310M100US48660,48660,2010,7.9,10.2,12.1,13,17.8,18.4,9.699999999999999,8,1.2,1.7,39633,52514
310M100US48660,48660,2011,6.1,7.3,13,13,18.5,16.7,11.5,9.6,2.1,2,44118,58137
310M100US48660,48660,2012,7.7,6.8,11.8,11.3,15.5,19.2,11.9,11.4,2.3,2.1,46653,62412
310M200US48660,48660,2013,8.199999999999999,6.9,13.6,11.4,14,21,10.2,9.199999999999999,3.1,2.4,44702,58439
310M200US48660,48660,2014,8,8.1,12.4,10.5,16.2,18.4,11.6,10.1,2.1,2.6,43804,60088
310M200US48660,48660,2015,8.699999999999999,7.1,10.4,11.5,17.2,17.8,10.7,11.5,2.7,2.6,45641,60804
310M300US48660,48660,2016,7.7,7.2,12.6,13,14.9,18.6,10.2,9.9,3.9,2,44951,58325
3100000US48700,48700,2006,8.800000000000001,8.199999999999999,16.2,12.1,17.3,19.3,9.800000000000001,6,.9,1.4,38907,48720
3100000US48700,48700,2007,7.8,7.6,13.9,13.5,17.5,19.5,9.199999999999999,8.5,1.4,.9,41714,51937
3100000US48700,48700,2008,8.5,6.8,13.6,13.4,16.6,19.7,10,8.199999999999999,1.3,1.9,42084,53530
3100000US48700,48700,2009,8.5,5,15.6,14.6,15.5,21.5,10.3,5.8,2.1,1,39968,50618
310M100US48700,48700,2010,9.800000000000001,9,12.3,11.9,16.5,23.1,8.4,6.8,1.3,1,41037,49485
310M100US48700,48700,2011,7,6.2,13.2,13.7,17.8,19.9,11.2,7.8,1.7,1.5,42391,53551
310M100US48700,48700,2012,6.7,6.2,13.1,12.3,15.5,19.1,13.7,9.6,2.5,1.2,45710,56198
310M200US48700,48700,2013,6.4,7.9,11.9,11.3,14.5,21,13.5,9,2.1,2.5,47373,60388
310M200US48700,48700,2014,7.5,7.1,12.3,11.5,17.2,16.9,12.6,10,3.1,1.9,45161,58593
310M200US48700,48700,2015,8.300000000000001,4.5,13.6,11.4,11,21,12.9,11.3,3.9,2.1,51455,62165
310M300US48700,48700,2016,5.9,6.4,11.1,11.4,16.8,20.2,12.3,11.2,3.3,1.3,49052,61228
3100000US48740,48740,2006,4.5,6,12.1,10.3,12.5,24.2,14.4,12.6,2.5,1,55013,60171
3100000US48740,48740,2007,5,3.7,8,9.9,16.1,24.5,16.4,11.3,2.8,2.2,58594,67761
3100000US48740,48740,2008,6.1,4.2,11.3,11,13.8,21.3,12.3,13.5,4,2.6,53810,65700
3100000US48740,48740,2009,4.6,5.1,12,7.7,13.3,19.4,16,15.6,4.7,1.7,58459,68410
310M100US48740,48740,2010,6.1,5.9,9,7.4,13.8,20.2,14.5,15.3,4.9,2.9,60026,73350
310M100US48740,48740,2011,4.7,5.6,9.300000000000001,10.8,13,21.3,13.8,12.9,5.7,3,55744,70101
310M100US48740,48740,2012,6.5,4.9,9.1,7.6,16.2,19,15.4,15.1,3.8,2.5,54098,68533
3100000US48900,48900,2006,8.300000000000001,5.3,13.4,12.6,16.6,20.3,10.2,7.9,2.4,2.9,44166,59368
3100000US48900,48900,2007,9,7,10.5,12.3,15.2,19.9,10.8,9.1,2.5,3.7,44780,64113
3100000US48900,48900,2008,7,5.7,10.4,11.9,16.7,21.3,11.1,9.300000000000001,3.5,3.2,48111,62967
3100000US48900,48900,2009,10.1,6.2,10.7,12,16.9,17.2,10.7,10.4,2.8,3,44034,60345
310M100US48900,48900,2010,9.6,6.6,12.8,10.6,15.1,18.6,11.4,10,2.7,2.7,44825,60058
310M100US48900,48900,2011,10.4,6.1,13,11.9,14.1,16.5,10.6,11.3,3.1,3,43260,63611
310M100US48900,48900,2012,6.9,5.5,11,11.6,15,19.9,12.2,12.2,2.4,3.3,49999,66098
310M200US48900,48900,2013,7.7,6.2,11.2,10.8,16.1,18.5,12,10.5,3.4,3.6,47594,66863
310M200US48900,48900,2014,8.800000000000001,5.6,11.9,9.6,15.4,17.7,9.6,12.4,4,5.1,48469,69355
310M200US48900,48900,2015,8.800000000000001,5.9,10.7,10,12.4,18.1,11.6,13.3,5.2,4,52655,70632
310M300US48900,48900,2016,9.9,5.1,12,10.2,12.6,18.2,12.1,10.8,4.3,4.8,50155,69977
3100000US48980,48980,2006,13.2,6.9,12.5,14.8,18.1,14.9,9.199999999999999,6.9,1.7,1.9,37023,50021
3100000US48980,48980,2007,11.2,8.1,16.8,12.5,14.4,16.4,9.4,8.4,1.7,1.2,36908,47574
3100000US48980,48980,2008,12.2,9.4,12.6,13.1,15,14.5,12.2,9.1,1.1,.7,38004,49190
3100000US48980,48980,2009,10.3,8.1,13.4,13.1,15.5,19.9,10.5,6.6,1.8,.8,40053,48908
310M100US48980,48980,2010,10.6,8.199999999999999,14.2,17.1,14.8,13.4,12.6,6.2,.8,2,34883,50416
310M100US48980,48980,2011,11.6,8.4,15,12.9,17.6,14.4,9.4,7.6,1.3,1.7,36508,49065
310M100US48980,48980,2012,13.4,8.199999999999999,12.3,11.3,17.1,19.9,8.9,6.1,2.2,.6,37020,48897
310M200US48980,48980,2013,5.9,7.4,12.3,13.3,21.7,19.9,7.9,7.5,2.4,1.6,41095,54035
310M200US48980,48980,2014,9.199999999999999,8.800000000000001,13.9,11.7,18.2,16.5,10,7.2,3,1.4,38774,52969
310M200US48980,48980,2015,8.6,9.199999999999999,12.8,9.5,17,18.7,9.699999999999999,10.2,2.9,1.2,41204,57122
310M300US48980,48980,2016,9.199999999999999,7.9,15.5,14.2,11.9,16.1,12.2,5.9,3.9,3.3,39036,60107
3100000US49020,49020,2006,5,5.6,12.3,11.6,18,17.9,12.5,11.1,3.7,2.4,47279,61591
3100000US49020,49020,2007,6.6,5.1,9.4,10.8,14.4,19.3,13.9,16,3.2,1.3,55860,64577
3100000US49020,49020,2008,5.4,5,11.3,11.2,15.4,19.8,13.8,12.8,3,2.3,50999,64583
3100000US49020,49020,2009,6.3,5.6,13.4,9.6,16.3,19.3,11.3,12.6,3.3,2.2,48498,61868
310M100US49020,49020,2010,8.699999999999999,7.3,11.2,11.7,13.8,17.5,9.800000000000001,13.1,4.4,2.5,46626,62010
310M100US49020,49020,2011,8.4,7.7,10.4,11.6,11.3,17.9,10.1,13.4,6,3.2,50772,67247
310M100US49020,49020,2012,7.7,5.7,12.4,10.9,14.8,13.5,14.3,13.4,4.2,3.1,47850,66197
310M200US49020,49020,2013,3.9,6,10.1,12.4,14.5,18,14.3,12.9,4,3.9,55045,69105
310M200US49020,49020,2014,6.7,4.6,11.5,11.9,13.3,17.2,9.699999999999999,15.8,5.8,3.6,52568,70426
310M200US49020,49020,2015,5.7,6,8.199999999999999,9.699999999999999,10.3,20.8,14.3,16.5,5,3.5,60752,72798
310M300US49020,49020,2016,3.2,3.2,8.199999999999999,8.9,14,23.5,12.6,16.7,5.7,3.9,60962,78433
3100000US49180,49180,2006,8.1,5.8,12.3,12.7,16.3,19.3,11.8,8.699999999999999,2.4,2.5,44706,59049
3100000US49180,49180,2007,8.1,7,11.5,13.3,14.4,19.2,10.8,9.699999999999999,2.9,3.2,44970,61269
3100000US49180,49180,2008,8.6,5.9,11.7,12.2,15.8,18.1,11.4,10.4,3.1,2.7,46028,61636
3100000US49180,49180,2009,8.5,5.4,12.1,13.4,15.5,20,10.8,9.4,2.5,2.6,45722,59394
310M100US49180,49180,2010,9.1,5.9,12.3,13.2,15.7,18.2,12,7.4,3.2,2.9,42644,59945
310M100US49180,49180,2011,9.300000000000001,5.7,14.4,12.3,15.3,17.6,9.699999999999999,9.9,2.9,3.1,42381,60470
310M100US49180,49180,2012,8.4,7.7,14.5,12.2,14.5,16.4,9.9,10.1,2.9,3.3,42254,61352
310M200US49180,49180,2013,8.800000000000001,6.6,13.5,12.8,14.3,17.8,10.7,9.4,2.8,3.3,42563,61314
310M200US49180,49180,2014,8,6.7,13.2,11.6,16.1,18.6,11.2,9.5,2.8,2.4,43665,59055
310M200US49180,49180,2015,7.1,6,12.9,12.9,15.3,17.4,12.3,9.300000000000001,3.3,3.5,45098,64892
310M300US49180,49180,2016,7.9,5.6,11.8,11.4,15.5,18.1,12.6,10.4,3,3.8,47711,67076
310M200US49220,49220,2013,5.1,7.2,15.2,12.1,12.7,23,11,9.199999999999999,2.2,2.3,47726,62062
310M200US49220,49220,2014,4.5,3.8,12.4,12.8,15.5,19.5,14.8,11.8,3.5,1.3,50831,62328
310M200US49220,49220,2015,7.6,4.6,9.699999999999999,10.8,16,20.4,15,10.4,3.6,2,50796,62589
310M300US49220,49220,2016,5.5,4.7,10.7,12.3,14,20.6,12.1,13.3,3.5,3.3,51887,69621
3100000US49300,49300,2006,5.4,6.1,13.3,11.8,18.7,20.7,13.6,7.4,1.8,1.1,45271,54786
3100000US49300,49300,2007,5.6,4.6,12.1,11.7,19.3,21,10.2,10.5,2,3.1,46678,60647
3100000US49300,49300,2008,5.9,5.2,12.4,12.5,16.5,24.3,12.5,7.5,2.5,.8,48360,56426
3100000US49300,49300,2009,5.1,6.8,11.9,14.5,14.2,21.6,13,9.199999999999999,1.7,2,47562,59583
310M100US49300,49300,2010,7.4,5.1,12.5,11.3,18.4,19.1,12.1,11.5,.9,1.7,46288,57502
310M100US49300,49300,2011,6.1,4.8,12.5,11.6,18.3,21.8,12,9.6,2,1.3,46827,58103
310M100US49300,49300,2012,5.9,4.8,12.1,11.2,17.8,20.5,13.3,10.9,1.6,1.8,47946,60019
310M200US49300,49300,2013,5.2,5.4,11.1,12.4,16.1,21,14,10.5,2.8,1.6,49849,60314
310M200US49300,49300,2014,8.5,4.4,8.5,12.5,16.1,20.6,12.9,12.1,2.3,2.2,49988,62405
310M200US49300,49300,2015,4.9,4,11.8,9.300000000000001,15.6,23.4,13.5,10.3,4.4,2.7,52760,66273
310M300US49300,49300,2016,4.9,5.4,11.9,10.4,14.1,21.3,13.9,12,3.5,2.7,53434,64910
3100000US49340,49340,2006,6.2,5.9,9.300000000000001,9.300000000000001,11.8,19.5,13.5,15.9,5.1,3.6,58984,72863
3100000US49340,49340,2007,6.5,4.9,9.199999999999999,8.6,11.8,17.8,14.8,16.3,5.6,4.5,61988,77418
3100000US49340,49340,2008,5.3,4.3,8.199999999999999,7.4,11.6,19.1,14.7,18.3,6.2,5.1,66878,81335
3100000US49340,49340,2009,6.2,4.9,8.699999999999999,8.199999999999999,12.2,18,13.5,18.1,5.7,4.5,63360,78416
310M100US49340,49340,2010,6.1,6.2,9.4,7.8,12.4,17.3,14.4,15.7,5.7,4.8,61212,76424
310M100US49340,49340,2011,6.5,4.7,9.800000000000001,8.9,12.1,17.6,12.7,15.7,7.1,5,60493,78060
310M100US49340,49340,2012,6,5.2,9.699999999999999,8.300000000000001,11.6,17,13.1,16.8,6.9,5.3,62505,79867
310M200US49340,49340,2013,6.3,4.9,10.4,8.9,11,17.2,13.6,15.8,6.7,5.3,61789,78909
310M200US49340,49340,2014,5.9,5,8.6,9.300000000000001,10.1,17.6,13,17.4,7,6.1,64556,83321
310M200US49340,49340,2015,5.6,5,8.6,8.300000000000001,10.8,18.1,12.3,17.1,7.3,7,65427,85490
310M300US49340,49340,2016,5.4,4.1,8.699999999999999,8.199999999999999,12,15.5,12.8,18.2,7.7,7.4,67763,87965
3100000US49420,49420,2006,10.4,6,16.2,12.6,15.8,19.8,9.9,6.4,1.5,1.4,38909,50565
3100000US49420,49420,2007,7.8,7.1,13.6,12.1,17.3,20.1,9.4,8.800000000000001,1.7,2.2,42686,56190
3100000US49420,49420,2008,6.6,6.1,12.1,11.5,20.6,19.5,11.5,8.4,2.5,1.3,45242,55416
3100000US49420,49420,2009,7.9,7.6,14.4,12.6,16.8,17.7,10.8,8.9,1.9,1.6,41249,53638
310M100US49420,49420,2010,6.7,7.5,16.7,11.7,13.9,18,10.7,9.9,2.6,2.1,40648,59057
310M100US49420,49420,2011,5.5,6.6,16.2,13.3,15.6,18.4,11.5,9,2.8,1.2,42173,54764
310M100US49420,49420,2012,8.699999999999999,6.9,12.1,11.3,17.5,17.8,12,9.699999999999999,2.4,1.7,43942,56919
310M200US49420,49420,2013,6.9,5.9,13.8,13.9,17.5,20,10.6,8.5,1.3,1.6,41917,53764
310M200US49420,49420,2014,6.2,7.3,9.9,14.9,17.3,19.8,11.2,8.699999999999999,2.2,2.4,44648,59405
310M200US49420,49420,2015,5.8,4.8,13.3,11.6,18.5,20.9,9.9,8.699999999999999,4,2.4,47223,64372
310M300US49420,49420,2016,6.4,4.7,11.4,11.6,16.8,19.6,12.4,11.7,3.3,2.2,48965,65675
3100000US49500,49500,2006,38.9,15.6,17.6,11.1,9.699999999999999,4.6,1.6,.5,0,.3,13512,20125
3100000US49500,49500,2007,37.4,16.9,18.8,11.3,7.3,6.3,1.2,.4,.2,.2,13597,19962
3100000US49500,49500,2008,43.3,12.3,17.4,10.2,9.4,4.6,1.1,1.3,.2,.2,12125,19567
3100000US49500,49500,2009,40.5,14.1,17.5,10.3,9.9,5.1,1.8,.6,0,.2,13554,20097
310M100US49500,49500,2010,38.4,16,18.4,11.8,8.800000000000001,4.8,.9,.8,.2,0,13721,19375
310M100US49500,49500,2011,36.3,15.5,18.1,13.4,9.699999999999999,5.2,.9,.7,0,.2,14469,20539
310M100US49500,49500,2012,36.6,12,20.4,14.6,7.9,5.7,1.8,.8,.1,.1,15561,20975
3100000US49620,49620,2006,4.9,4.8,10.1,10.3,16.6,23,15.1,10.8,2.7,1.6,52428,62244
3100000US49620,49620,2007,5.5,4.3,9.4,9.6,15.4,22.9,14.2,13.2,3.1,2.4,55120,67579
