GEOID,MSA,year,num_hunits,num_hunits_owned,num_hunits_rented
310M200US35300,35300,2015,323270,198666,124604
310M300US35300,35300,2016,327560,200536,127024
3100000US35340,35340,2006,26152,18409,7743
3100000US35340,35340,2007,26511,17983,8528
3100000US35340,35340,2008,26649,18020,8629
3100000US35340,35340,2009,27306,19523,7783
310M100US35340,35340,2010,26130,18398,7732
310M100US35340,35340,2011,26740,19848,6892
310M100US35340,35340,2012,26359,18795,7564
3100000US35380,35380,2006,353386,241415,111971
3100000US35380,35380,2007,367100,243158,123942
3100000US35380,35380,2008,383802,257207,126595
3100000US35380,35380,2009,435086,285380,149706
310M100US35380,35380,2010,451411,289204,162207
310M100US35380,35380,2011,456878,281381,175497
310M100US35380,35380,2012,463402,280903,182499
310M200US35380,35380,2013,479366,291613,187753
310M200US35380,35380,2014,474715,290398,184317
310M200US35380,35380,2015,481754,289853,191901
310M300US35380,35380,2016,482980,293200,189780
3100000US35420,35420,2006,35255,26773,8482
3100000US35420,35420,2007,36089,26442,9647
3100000US35420,35420,2008,34982,25254,9728
3100000US35420,35420,2009,35459,26060,9399
310M100US35420,35420,2010,34310,26219,8091
310M100US35420,35420,2011,37151,26670,10481
310M100US35420,35420,2012,36699,25763,10936
310M200US35420,35420,2013,34949,25006,9943
310M200US35420,35420,2014,37516,25978,11538
310M200US35420,35420,2015,36511,25234,11277
310M300US35420,35420,2016,34968,24716,10252
3100000US35620,35620,2006,6709151,3609780,3099371
3100000US35620,35620,2007,6721841,3594966,3126875
3100000US35620,35620,2008,6760231,3607190,3153041
3100000US35620,35620,2009,6787155,3577313,3209842
310M100US35620,35620,2010,6800883,3547755,3253128
310M100US35620,35620,2011,6789943,3472909,3317034
310M100US35620,35620,2012,6872526,3529896,3342630
310M200US35620,35620,2013,7080691,3655346,3425345
310M200US35620,35620,2014,7152760,3627096,3525664
310M200US35620,35620,2015,7125065,3621498,3503567
310M300US35620,35620,2016,7118024,3633552,3484472
3100000US35660,35660,2006,61974,44370,17604
3100000US35660,35660,2007,63645,47867,15778
3100000US35660,35660,2008,63978,46446,17532
3100000US35660,35660,2009,63898,45143,18755
310M100US35660,35660,2010,59915,44166,15749
310M100US35660,35660,2011,56676,41916,14760
310M100US35660,35660,2012,60223,43479,16744
310M200US35660,35660,2013,59239,41643,17596
310M200US35660,35660,2014,62984,43026,19958
310M200US35660,35660,2015,64279,44342,19937
310M300US35660,35660,2016,62538,43443,19095
310M100US35840,35840,2010,289448,214390,75058
310M100US35840,35840,2011,307727,220851,86876
310M100US35840,35840,2012,303355,217816,85539
310M200US35840,35840,2013,302518,220364,82154
310M200US35840,35840,2014,313576,219924,93652
310M200US35840,35840,2015,312497,220478,92019
310M300US35840,35840,2016,318656,233637,85019
3100000US35900,35900,2006,25748,19812,5936
3100000US35900,35900,2007,26967,20528,6439
3100000US35900,35900,2008,27564,20862,6702
3100000US35900,35900,2009,26557,18461,8096
310M100US35900,35900,2010,27062,20237,6825
310M100US35900,35900,2011,27853,20279,7574
310M100US35900,35900,2012,28646,22281,6365
310M200US35900,35900,2013,27557,20188,7369
310M200US35900,35900,2014,27257,18679,8578
310M200US35900,35900,2015,27540,20950,6590
310M300US35900,35900,2016,28771,22316,6455
3100000US35980,35980,2006,103662,72397,31265
3100000US35980,35980,2007,102995,72801,30194
3100000US35980,35980,2008,103401,70949,32452
3100000US35980,35980,2009,103623,70908,32715
310M100US35980,35980,2010,106808,73118,33690
310M100US35980,35980,2011,108239,74577,33662
310M100US35980,35980,2012,105801,69260,36541
310M200US35980,35980,2013,106886,70733,36153
310M200US35980,35980,2014,105504,70479,35025
310M200US35980,35980,2015,105376,68606,36770
310M300US35980,35980,2016,105113,69554,35559
3100000US36020,36020,2006,30966,24422,6544
3100000US36020,36020,2007,31359,23236,8123
3100000US36020,36020,2008,32250,24350,7900
3100000US36020,36020,2009,31710,23283,8427
310M100US36020,36020,2010,32685,23131,9554
310M100US36020,36020,2011,32932,23095,9837
310M100US36020,36020,2012,32954,21627,11327
310M200US36020,36020,2013,32990,22639,10351
310M200US36020,36020,2014,32464,20961,11503
310M200US36020,36020,2015,32939,23142,9797
310M300US36020,36020,2016,33365,22280,11085
3100000US36100,36100,2006,130130,101381,28749
3100000US36100,36100,2007,128822,100986,27836
3100000US36100,36100,2008,136226,101879,34347
3100000US36100,36100,2009,134545,106056,28489
310M100US36100,36100,2010,131753,103237,28516
310M100US36100,36100,2011,133433,100836,32597
310M100US36100,36100,2012,133910,99793,34117
310M200US36100,36100,2013,133098,98699,34399
310M200US36100,36100,2014,132275,100578,31697
310M200US36100,36100,2015,125227,95212,30015
310M300US36100,36100,2016,134239,95971,38268
3100000US36140,36140,2006,45715,33571,12144
3100000US36140,36140,2007,46717,33841,12876
3100000US36140,36140,2008,47356,35975,11381
3100000US36140,36140,2009,46989,31715,15274
310M100US36140,36140,2010,42763,32537,10226
310M100US36140,36140,2011,41082,30796,10286
310M100US36140,36140,2012,40470,29689,10781
310M200US36140,36140,2013,38210,30288,7922
310M200US36140,36140,2014,40779,30995,9784
310M200US36140,36140,2015,38708,29608,9100
310M300US36140,36140,2016,38895,29822,9073
3100000US36220,36220,2006,45526,32697,12829
3100000US36220,36220,2007,45936,33205,12731
3100000US36220,36220,2008,46053,30855,15198
3100000US36220,36220,2009,48671,30526,18145
310M100US36220,36220,2010,48630,30338,18292
310M100US36220,36220,2011,49905,32943,16962
310M100US36220,36220,2012,49382,34096,15286
310M200US36220,36220,2013,51962,33665,18297
310M200US36220,36220,2014,50724,31892,18832
310M200US36220,36220,2015,52023,35752,16271
310M300US36220,36220,2016,51012,32908,18104
3100000US36260,36260,2006,158848,121405,37443
3100000US36260,36260,2007,163994,126300,37694
3100000US36260,36260,2008,169217,129945,39272
3100000US36260,36260,2009,171744,131141,40603
310M100US36260,36260,2010,177989,131723,46266
310M100US36260,36260,2011,178441,134171,44270
310M100US36260,36260,2012,179915,134535,45380
310M200US36260,36260,2013,195180,145415,49765
310M200US36260,36260,2014,199206,148454,50752
310M200US36260,36260,2015,201165,149092,52073
310M300US36260,36260,2016,203877,155602,48275
3100000US36300,36300,2006,40886,29350,11536
3100000US36300,36300,2007,40472,29508,10964
3100000US36300,36300,2008,42592,28932,13660
3100000US36300,36300,2009,41645,28738,12907
310M100US36300,36300,2010,43123,30370,12753
310M100US36300,36300,2011,40937,29562,11375
310M100US36300,36300,2012,42436,29582,12854
310M200US36300,36300,2013,41299,29530,11769
310M200US36300,36300,2014,40286,28625,11661
310M200US36300,36300,2015,42771,30520,12251
310M300US36300,36300,2016,40479,30002,10477
3100000US36420,36420,2006,457291,305735,151556
3100000US36420,36420,2007,462867,308177,154690
3100000US36420,36420,2008,464491,305807,158684
3100000US36420,36420,2009,472088,308436,163652
310M100US36420,36420,2010,474558,314101,160457
310M100US36420,36420,2011,483385,313979,169406
310M100US36420,36420,2012,484733,311561,173172
310M200US36420,36420,2013,493315,312877,180438
310M200US36420,36420,2014,499878,316102,183776
310M200US36420,36420,2015,505074,322907,182167
310M300US36420,36420,2016,510666,323189,187477
3100000US36460,36460,2006,32792,23962,8830
3100000US36460,36460,2007,32070,22665,9405
3100000US36460,36460,2008,32582,24302,8280
3100000US36460,36460,2009,33727,24577,9150
310M100US36460,36460,2010,32183,23706,8477
310M100US36460,36460,2011,31938,22086,9852
310M100US36460,36460,2012,32347,23456,8891
310M200US36460,36460,2013,32271,22613,9658
310M200US36460,36460,2014,30735,21824,8911
310M200US36460,36460,2015,31174,21556,9618
310M300US36460,36460,2016,31409,22810,8599
3100000US36500,36500,2006,92293,62210,30083
3100000US36500,36500,2007,94855,61719,33136
3100000US36500,36500,2008,97122,65528,31594
3100000US36500,36500,2009,96702,67159,29543
310M100US36500,36500,2010,99869,65797,34072
310M100US36500,36500,2011,101970,67622,34348
