GEOID,MSA,year,num_fam,poor_fam,poor_fam_kid18,num_fam_singlemom_kid18,poor_fam_singlemom_kid18,famhead_worked_full,fam_cash_assist,fam_social_sec
3100000US41980,41980,2009,583941,37.8,48,120592,65.90000000000001,212146,34290,234580
310M100US41980,41980,2010,646873,38.2,47.8,139243,66.3,227787,36978,246387
310M100US41980,41980,2011,605657,38.2,48.1,128704,65.5,210611,32286,237236
310M100US41980,41980,2012,604876,37.7,47.3,124331,65,215206,34680,230444
310M200US41980,41980,2013,563546,37.5,47.8,118041,65.3,191346,44750,219256
310M200US41980,41980,2014,557356,38.5,49.8,116270,66.2,191931,46409,218635
310M200US41980,41980,2015,538549,38.8,48.8,110050,67.2,177001,46478,215512
310M300US41980,41980,2016,532887,35.7,48.1,110045,67.5,178171,48724,215637
3100000US42020,42020,2006,61714,6.2,9.199999999999999,4827,25.4,25777,2739,15876
3100000US42020,42020,2007,64251,5,8.9,6699,23.1,28920,3710,17546
3100000US42020,42020,2008,63500,6,10.8,6063,23.4,32111,3415,16898
3100000US42020,42020,2009,62540,5.8,9.199999999999999,5150,22.6,26465,3958,19051
310M100US42020,42020,2010,65757,7.8,11.2,6127,27.7,29581,4207,18646
310M100US42020,42020,2011,63643,8,14.4,5316,33.2,25441,5138,17723
310M100US42020,42020,2012,65081,7.8,13.9,6464,38.8,31542,2823,20309
310M200US42020,42020,2013,66083,8.1,14.2,6608,36.2,30832,3544,19505
310M200US42020,42020,2014,64404,7.2,13.4,4979,22.2,29080,4297,20337
310M200US42020,42020,2015,66103,8.199999999999999,13.1,4960,39.8,29008,3417,21798
310M300US42020,42020,2016,67493,4.6,6.2,4286,21,31070,2973,22113
3100000US42060,42060,2006,89715,9.5,16.5,10059,33.2,42803,5189,22266
3100000US42060,42060,2007,89390,7.6,12,11076,34.4,44633,5527,19909
3100000US42060,42060,2008,86585,7.4,10.6,9359,20.5,45620,4476,20580
3100000US42060,42060,2009,88638,9.4,15.7,10144,27.3,45825,4462,22301
310M100US42060,42060,2010,91573,10.3,16.1,9618,36.8,43171,5966,24811
310M100US42060,42060,2011,90989,8.800000000000001,15.4,11293,32.1,47646,5140,23752
310M100US42060,42060,2012,92992,10,15.4,10564,31.8,47542,7109,23111
3100000US42100,42100,2006,57479,7,11.1,5820,36.4,26066,2845,11398
3100000US42100,42100,2007,56253,5.8,8.5,6919,16.2,24966,3167,11142
3100000US42100,42100,2008,59968,7.7,13.9,6458,35.9,29064,3262,12115
3100000US42100,42100,2009,56929,8.4,12.9,5322,30,24236,2909,12736
310M100US42100,42100,2010,57615,10,15.5,8325,39,22923,4411,14776
310M100US42100,42100,2011,59551,8.800000000000001,13.9,6015,26.9,27844,4025,13114
310M100US42100,42100,2012,57781,7.8,11.6,5719,33.3,26932,3623,13013
310M200US42100,42100,2013,57254,8.699999999999999,14.9,5334,38,25613,3753,15011
310M200US42100,42100,2014,61600,9,14.8,6880,31.9,26026,3685,14803
310M200US42100,42100,2015,58166,9.699999999999999,15.2,5531,36.5,25168,3047,17207
310M300US42100,42100,2016,60500,8.9,11.8,5992,28.4,28820,4697,18463
3100000US42140,42140,2006,33756,5.8,10.6,3753,24.5,16861,1578,9220
3100000US42140,42140,2007,31678,11.1,21,4324,26,14954,1267,8394
3100000US42140,42140,2008,34175,10.1,18.4,4306,41.2,17452,1663,9313
3100000US42140,42140,2009,31320,8.4,14.3,3710,20.9,15741,1094,9409
310M100US42140,42140,2010,34196,12.8,21.8,5447,37.8,15593,2465,8950
310M100US42140,42140,2011,35614,12.5,21.4,4579,39.6,16290,2666,10361
310M100US42140,42140,2012,34914,13.8,21.3,4355,37,14807,2203,10860
310M200US42140,42140,2013,35629,14.4,23.4,4789,42.3,15387,2454,10277
310M200US42140,42140,2014,35404,9.5,14.7,3295,23.9,15209,1554,11499
310M200US42140,42140,2015,36800,8.4,13.8,4830,24.8,18109,1783,12061
310M300US42140,42140,2016,33629,10,20.2,4536,25.9,16185,1703,11887
310M200US42200,42200,2013,91232,10,16.1,9936,35.2,44965,6625,24388
310M200US42200,42200,2014,91819,11.3,17.1,11520,37.1,44103,7138,24173
310M200US42200,42200,2015,94718,9.9,15.2,10128,31.8,50316,5625,23610
310M300US42200,42200,2016,96218,8.5,11.7,11327,24.4,50163,6086,25453
3100000US42220,42220,2006,114808,6.1,9.699999999999999,12327,21.5,56495,4620,24797
3100000US42220,42220,2007,113622,5.9,9.1,10685,25.2,52099,4160,24048
3100000US42220,42220,2008,110236,6.5,9.9,12220,20.4,55567,3655,24957
3100000US42220,42220,2009,115389,5.3,9,11257,25,56937,6133,28224
310M100US42220,42220,2010,115885,7.7,12.7,10524,25.4,53536,7371,28121
310M100US42220,42220,2011,113167,8.1,13.4,11472,23.6,52269,6970,29445
310M100US42220,42220,2012,117766,8.4,12.7,12706,26.5,52711,8697,31559
310M200US42220,42220,2013,115059,7.9,13.9,12211,27.7,52771,8383,32770
310M200US42220,42220,2014,121602,6.5,11.1,12123,23.3,56341,6355,35784
310M200US42220,42220,2015,120760,7,11.8,12514,24.3,58521,8343,33398
310M300US42220,42220,2016,119397,5.5,7.9,9810,21.4,58269,6908,34657
3100000US42260,42260,2006,192523,7,12.7,19783,32.6,82805,5734,73144
3100000US42260,42260,2007,188092,5.8,11,16838,27.2,74930,5051,76446
3100000US42340,42340,2006,83055,10.9,15.6,14090,35.4,45430,4011,19448
3100000US42340,42340,2007,82394,11.2,17.3,14021,40.2,45234,3732,19716
3100000US42340,42340,2008,84521,10.5,15,15747,35.9,48765,3324,19294
3100000US42340,42340,2009,86602,10.1,15.6,13943,39.1,47351,4159,20001
310M100US42340,42340,2010,82076,11.8,16.8,15761,35.6,47832,3799,18888
310M100US42340,42340,2011,83410,12.7,21.6,13459,40.2,44267,4067,21913
310M100US42340,42340,2012,85565,13.4,21.6,13365,53.2,45229,3735,21122
310M200US42340,42340,2013,87214,13.5,21.5,13657,46.9,45203,5079,22790
310M200US42340,42340,2014,87326,11.9,20,13198,48.2,45373,5326,23428
310M200US42340,42340,2015,91612,12.5,19.4,15459,46.6,45078,4856,25431
310M300US42340,42340,2016,93685,9.800000000000001,16.3,15930,36,51250,5041,25675
3100000US42540,42540,2006,144316,9.1,15.9,15762,43.5,72428,8313,42897
3100000US42540,42540,2007,147326,9.4,16,16029,47,70201,8577,45255
3100000US42540,42540,2008,148456,9.6,16.6,17655,40.8,77467,7895,46853
3100000US42540,42540,2009,147649,9.800000000000001,17.7,17519,45.8,73236,8759,46868
310M100US42540,42540,2010,144621,10.2,20.1,18663,45.6,71097,10944,44230
310M100US42540,42540,2011,144751,11.1,19.1,17594,46.4,71409,12110,47209
310M100US42540,42540,2012,139999,11.4,20.7,18994,43.4,68913,10299,45629
310M200US42540,42540,2013,140580,11.1,20,16923,47.9,68499,11654,47523
310M200US42540,42540,2014,137252,11.1,20.1,16253,40,67934,10959,47228
310M200US42540,42540,2015,137586,10.5,19.7,18335,45.6,69033,11050,48206
310M300US42540,42540,2016,134942,10.5,18.2,17526,39.7,67661,10781,45947
3100000US42580,42580,2006,49515,8.5,15.5,5834,47.2,22097,2731,16153
3100000US42580,42580,2007,51986,7.4,12.4,6660,35.9,23263,2580,18641
3100000US42580,42580,2008,49999,8.699999999999999,17.4,6463,37.4,22526,2636,18669
3100000US42580,42580,2009,48240,6.1,13.1,4392,35.8,20266,2203,18901
310M100US42580,42580,2010,50530,9.300000000000001,18.5,5799,32.2,22200,3095,20159
310M100US42580,42580,2011,50015,7.1,14.6,5804,31.5,21968,3516,20280
310M100US42580,42580,2012,51127,10.8,21.4,5642,41.7,22458,3493,19376
3100000US42620,42620,2006,21035,12,18.2,2086,35.4,8634,1607,6316
3100000US42620,42620,2007,19792,12.4,21.2,2349,43.5,8838,1634,6381
3100000US42620,42620,2008,19449,12.3,18.9,2870,40.8,10522,1061,5954
3100000US42620,42620,2009,20000,10.3,15.5,2465,29,9755,1422,5662
310M100US42620,42620,2010,21103,12.9,17.8,2164,40.1,10601,2299,5852
310M100US42620,42620,2011,21360,15.5,19.9,1720,47.6,10010,1942,6515
310M100US42620,42620,2012,21424,18.8,24.7,3147,58.3,10557,1940,6734
310M200US42620,42620,2013,20443,10.6,14.5,2066,34.5,9608,1492,6360
310M200US42620,42620,2014,20922,17.5,24.3,3473,53.1,10489,2001,6922
310M200US42620,42620,2015,19135,17.3,25.7,2925,53.5,9274,1149,5693
310M300US42620,42620,2016,19571,8.699999999999999,16.7,2290,34.6,9006,1040,6609
3100000US42660,42660,2006,803224,6,9.300000000000001,86247,26.1,432754,43346,150353
3100000US42660,42660,2007,816820,6.7,10.3,91889,29.5,427960,40885,154784
3100000US42660,42660,2008,829741,6.1,9.4,86699,28.2,486132,41845,158415
3100000US42660,42660,2009,836186,6.7,10.1,87857,28,468628,47124,159810
310M100US42660,42660,2010,842850,7.9,12.4,90086,31.3,459248,62118,165874
310M100US42660,42660,2011,855281,7.8,11.9,93919,29.5,461538,60318,173743
310M100US42660,42660,2012,849101,7.8,12.4,86856,32.4,468671,54801,175997
310M200US42660,42660,2013,875211,8.4,13.5,87014,35.8,468936,57727,188755
310M200US42660,42660,2014,880073,7.2,11.2,83923,32.6,483263,55136,193609
310M200US42660,42660,2015,903536,6.6,10,88045,28.9,494848,56615,198844
310M300US42660,42660,2016,926932,6.3,9.6,85980,28.2,513954,54874,205617
3100000US42680,42680,2006,38687,8.300000000000001,13.2,4238,19.6,16144,1173,14090
3100000US42680,42680,2007,35758,8.199999999999999,15.1,4130,33.1,14797,853,13550
3100000US42680,42680,2008,38689,9.800000000000001,17.7,4231,37.6,14696,1414,13924
3100000US42680,42680,2009,40858,9.9,15.5,4017,33.6,15606,1568,15732
310M100US42680,42680,2010,34016,10.3,23.4,2788,33.6,13258,2978,14707
310M100US42680,42680,2011,36501,9.199999999999999,19.5,3969,40.9,13677,2103,16336
310M100US42680,42680,2012,33929,11.5,24,3026,43.9,12175,2313,16183
310M200US42680,42680,2013,37264,8.199999999999999,18.9,3396,38.9,14919,2067,17535
310M200US42680,42680,2014,35257,8.199999999999999,21.6,3022,31.9,12993,2162,17422
310M200US42680,42680,2015,34361,7.2,16.2,2096,42.6,13065,1847,16165
310M300US42680,42680,2016,34301,7.6,15.4,1573,24,11805,1890,19000
3100000US42700,42700,2006,28594,9.300000000000001,17.2,2432,34.8,9123,2551,13811
3100000US42700,42700,2007,25737,11.4,24,3653,56.3,8775,946,12812
3100000US42700,42700,2008,25566,10.2,24.3,1669,60.4,9706,1694,13290
3100000US42700,42700,2009,25820,14.4,29.9,2252,53.7,7521,1419,14133
310M100US42700,42700,2010,25865,15.5,31.6,2333,52.2,7410,2709,14308
310M100US42700,42700,2011,25625,11,20.2,1964,45,8051,1946,12870
310M100US42700,42700,2012,24094,13.6,24.7,1840,46.8,7625,1482,13182
310M200US42700,42700,2013,25152,13,25.2,2266,33.1,5983,2063,14813
310M200US42700,42700,2014,25335,13.7,26.1,2637,39.1,8055,1554,13596
310M200US42700,42700,2015,27141,16.7,36.4,1789,46.1,8172,1834,13916
310M300US42700,42700,2016,24237,12.3,25.1,2225,47.6,6497,2239,14098
3100000US42860,42860,2006,18918,11.2,21.3,1594,47,8994,773,6903
3100000US42860,42860,2007,19178,8.800000000000001,16.8,2109,41.5,8815,707,6984
3100000US42860,42860,2008,21801,13.5,24.8,2949,59.5,10031,984,6956
3100000US42860,42860,2009,22468,18.8,29.3,2607,45.5,8003,1320,9113
310M100US42860,42860,2010,19971,7.5,13.7,2317,20.4,9848,739,7612
310M100US42860,42860,2011,21028,13.3,26.9,2351,57.2,9404,1251,8274
310M100US42860,42860,2012,20997,14.3,24.2,2769,50.2,7765,1545,9518
310M200US42860,42860,2013,20212,11.7,23.2,2340,37.6,8980,1405,8314
310M200US42860,42860,2014,21747,14.6,20.1,1706,51.1,8899,1115,9373
310M200US42860,42860,2015,21663,13.1,24.6,2925,46.9,8516,1292,9589
310M300US42860,42860,2016,21780,10.8,22.6,2413,58.7,10399,987,8783
3100000US42940,42940,2006,21373,9.199999999999999,17.2,2097,44.3,9434,975,6334
3100000US42940,42940,2007,22819,9,12.6,1961,25.3,10595,1516,6870
3100000US42940,42940,2008,22247,11.3,16.7,2626,36.9,10367,1451,6268
3100000US42940,42940,2009,22691,9.6,15.9,2260,41.9,10642,838,7785
310M100US42940,42940,2010,25370,11.1,18.1,2121,45.2,12704,1858,7655
310M100US42940,42940,2011,26791,12.1,20.8,3526,57.4,11954,810,8576
310M100US42940,42940,2012,25535,9.5,20.1,2503,36.2,11710,1660,9050
310M200US42940,42940,2013,26285,11.2,19.2,2432,61.9,11620,2457,10529
310M200US42940,42940,2014,22685,12.6,21.4,2311,58.8,10250,1212,8502
310M200US42940,42940,2015,25867,10.1,16.5,3152,40.8,13287,1801,9161
310M300US42940,42940,2016,26043,11.2,19.7,3217,46,11246,1572,9645
3100000US43060,43060,2006,17126,13.6,20.8,2183,52.2,7982,1101,5047
3100000US43060,43060,2007,18212,15.1,25.1,2182,54.5,8000,907,5105
3100000US43060,43060,2008,17285,12.8,19.5,2449,44.9,8464,1103,4591
3100000US43060,43060,2009,17688,12.8,20,2190,43.4,8315,942,5499
310M100US43060,43060,2010,18882,15.8,24.9,3298,38.3,9601,1293,5439
310M100US43060,43060,2011,17523,13.9,21,1794,46.4,8543,1262,5403
310M100US43060,43060,2012,18029,14.4,23.9,2063,57.9,8592,1555,5704
310M200US43060,43060,2013,18250,14,22.9,2318,49.4,9112,1954,5541
310M200US43060,43060,2014,18164,11.8,21.7,2679,34.8,9238,1899,5995
310M200US43060,43060,2015,17718,11.6,17,2463,35.9,8830,1589,5176
310M300US43060,43060,2016,17228,13.2,22.5,2398,50.9,8715,1875,5088
3100000US43100,43100,2006,30601,5.4,9.699999999999999,1966,27,18062,583,7171
3100000US43100,43100,2007,30804,6.1,11,2146,48.1,17511,1307,7142
3100000US43100,43100,2008,30887,5.6,9.5,2584,39.4,19340,983,6660
3100000US43100,43100,2009,30716,6,12.4,2367,40,17173,1220,7594
310M100US43100,43100,2010,30722,6.7,10.9,2480,21.9,15666,1621,7537
310M100US43100,43100,2011,29978,5.4,8.699999999999999,2597,24.7,15719,1540,8061
310M100US43100,43100,2012,30890,9.4,16.3,3432,48.8,16657,1653,8810
310M200US43100,43100,2013,31431,8.6,16.5,2834,42.1,16127,1558,8443
310M200US43100,43100,2014,30959,5.3,9.9,3088,34.8,16895,1491,7655
310M200US43100,43100,2015,32177,6.5,9.699999999999999,2383,29.1,16844,1502,9624
310M300US43100,43100,2016,30584,2.6,4.6,1625,14.3,16970,2002,9687
3100000US43140,43140,2006,26064,15.3,24,4058,57.2,12686,2628,6801
3100000US43140,43140,2007,25207,16.6,26.8,4730,52.2,11160,1505,7278
3100000US43140,43140,2008,27811,13.9,24.1,4276,51,14143,1445,8207
3100000US43140,43140,2009,28268,12.9,22.2,3496,45.6,13642,1615,8584
310M100US43140,43140,2010,25930,14.4,28.6,3219,57.2,10036,2404,8889
310M100US43140,43140,2011,23875,15,24.2,2981,58.7,11886,1325,8061
310M100US43140,43140,2012,23045,19.5,33.7,3197,64.59999999999999,10210,1770,7841
310M200US43140,43140,2013,25971,13.8,26.5,3665,48,12331,2223,9488
310M200US43140,43140,2014,25298,16.2,24,3724,41.8,12602,1974,9426
310M200US43140,43140,2015,22918,14,22,3505,40.4,10684,2296,7633
310M300US43140,43140,2016,25746,18.8,25.8,3644,49.6,11992,3446,7842
3100000US43300,43300,2006,31401,11.3,18.9,3937,43,16209,2191,8364
3100000US43300,43300,2007,29485,9.300000000000001,14.3,3516,37.3,15599,1211,7138
3100000US43300,43300,2008,31668,9.9,14.5,4115,34.6,17585,1208,9447
3100000US43300,43300,2009,33140,11,19.7,5622,39,17730,1397,9704
310M100US43300,43300,2010,30732,10.4,16,3118,36.8,15172,1250,10023
310M100US43300,43300,2011,31854,12.3,20.2,5071,32.8,17385,2455,9136
310M100US43300,43300,2012,32768,12.7,22.8,4930,32.2,17565,3504,9709
310M200US43300,43300,2013,31294,11.6,19,4163,43.8,15746,3216,10011
